transcript_id	f1	f2	f3	f4
Tge_TRINITY_DN37193_c0_g1_i1|m.5448	789	275	18	163
Tge_TRINITY_DN37196_c0_g1_i1|m.2988	523	136	14	128
Tge_TRINITY_DN37202_c0_g1_i1|m.5528	436	144	15	83
Tge_TRINITY_DN37205_c0_g1_i1|m.2932	1150	301	42	253
Tge_TRINITY_DN37217_c0_g1_i1|m.4273	643	186	27	161
Tge_TRINITY_DN37235_c1_g1_i2|m.4758	954	256	31	238
Tge_TRINITY_DN37236_c0_g2_i1|m.11672	201	57	10	35
Tge_TRINITY_DN37242_c0_g1_i1|m.9181	419	125	9	98
Tge_TRINITY_DN37262_c0_g1_i1|m.7062	630	187	13	139
Tge_TRINITY_DN37263_c0_g1_i1|m.140	4532	1202	107	1161
Tge_TRINITY_DN37264_c0_g1_i1|m.5495	347	123	9	70
Tge_TRINITY_DN37272_c0_g1_i1|m.6245	316	94	10	66
Tge_TRINITY_DN37274_c0_g1_i1|m.4506	1011	257	37	243
Tge_TRINITY_DN37277_c0_g2_i1|m.8963	476	169	13	113
Tge_TRINITY_DN37283_c0_g1_i1|m.4545	237	67	7	46
Tge_TRINITY_DN37289_c0_g1_i1|m.1121	1990	655	52	369
Tge_TRINITY_DN37296_c0_g1_i1|m.5925	411	155	15	76
Tge_TRINITY_DN37303_c0_g1_i1|m.6630	655	204	13	130
Tge_TRINITY_DN37305_c0_g1_i1|m.2178	1534	467	41	346
Tge_TRINITY_DN37308_c0_g3_i1|m.5166	913	259	24	211
Tge_TRINITY_DN37313_c0_g1_i1|m.10842	236	49	4	83
Tge_TRINITY_DN37318_c0_g1_i1|m.930	2420	774	54	601
Tge_TRINITY_DN37322_c0_g1_i1|m.3678	712	234	33	137
Tge_TRINITY_DN37324_c0_g1_i1|m.11730	196	54	6	44
Tge_TRINITY_DN37335_c0_g1_i1|m.3926	953	272	20	225
Tge_TRINITY_DN37339_c0_g1_i1|m.1485	1878	537	28	497
Tge_TRINITY_DN37342_c0_g1_i1|m.7740	511	177	13	106
Tge_TRINITY_DN37344_c0_g1_i2|m.3889	675	177	20	160
Tge_TRINITY_DN37352_c1_g1_i2|m.5616	814	235	25	183
Tge_TRINITY_DN37355_c0_g1_i2|m.6142	810	231	24	210
Tge_TRINITY_DN37358_c0_g2_i1|m.6528	732	203	21	184
Tge_TRINITY_DN37363_c0_g1_i1|m.5008	228	71	8	47
Tge_TRINITY_DN37369_c0_g1_i1|m.6030	483	135	3	144
Tge_TRINITY_DN37371_c0_g5_i1|m.9840	362	92	3	107
Tge_TRINITY_DN37372_c0_g1_i1|m.7263	418	129	12	83
Tge_TRINITY_DN37374_c0_g1_i2|m.7808	270	74	6	58
Tge_TRINITY_DN37377_c0_g1_i2|m.6751	676	198	14	153
Tge_TRINITY_DN37380_c0_g2_i1|m.7407	342	75	17	76
Tge_TRINITY_DN37385_c0_g1_i1|m.8966	416	105	10	102
Tge_TRINITY_DN37388_c0_g1_i1|m.10537	217	70	7	51
Tge_TRINITY_DN37389_c0_g1_i2|m.5124	1035	273	27	255
Tge_TRINITY_DN37391_c0_g1_i1|m.7021	492	132	5	127
Tge_TRINITY_DN37394_c0_g1_i2|m.4311	778	255	22	157
Tge_TRINITY_DN37400_c0_g1_i1|m.5483	440	132	12	88
Tge_TRINITY_DN37407_c0_g1_i1|m.8038	548	117	18	163
Tge_TRINITY_DN37412_c0_g1_i1|m.6712	498	186	12	87
Tge_TRINITY_DN37414_c1_g1_i1|m.9212	430	145	14	71
Tge_TRINITY_DN37422_c0_g1_i2|m.1882	1608	461	35	380
Tge_TRINITY_DN37424_c0_g2_i1|m.5311	602	192	17	122
Tge_TRINITY_DN37428_c1_g1_i1|m.7368	349	98	8	76
Tge_TRINITY_DN37431_c0_g1_i1|m.2091	1413	482	38	278
Tge_TRINITY_DN37434_c0_g1_i2|m.2355	1130	343	24	264
Tge_TRINITY_DN37435_c0_g1_i1|m.2010	1625	500	31	388
Tge_TRINITY_DN37438_c0_g1_i1|m.5826	531	200	10	90
Tge_TRINITY_DN37442_c0_g1_i1|m.9214	229	76	4	51
Tge_TRINITY_DN37447_c0_g1_i1|m.10342	301	68	7	80
Tge_TRINITY_DN37452_c0_g1_i1|m.4996	856	243	11	201
Tge_TRINITY_DN37453_c0_g1_i1|m.3028	1110	319	22	277
Tge_TRINITY_DN37458_c0_g1_i1|m.4169	667	190	17	155
Tge_TRINITY_DN37473_c0_g1_i1|m.5722	484	141	10	106
Tge_TRINITY_DN37475_c0_g2_i1|m.2116	1079	282	36	277
Tge_TRINITY_DN37477_c0_g1_i1|m.7226	662	205	19	131
Tge_TRINITY_DN37485_c0_g1_i1|m.4418	714	198	19	179
Tge_TRINITY_DN37498_c0_g1_i1|m.5308	690	212	15	130
Tge_TRINITY_DN37499_c0_g1_i1|m.11002	232	64	3	58
Tge_TRINITY_DN37503_c0_g2_i1|m.2973	1470	479	27	340
Tge_TRINITY_DN37507_c0_g1_i1|m.3972	1002	212	16	264
Tge_TRINITY_DN37509_c0_g1_i1|m.7818	642	195	20	145
Tge_TRINITY_DN37511_c0_g1_i1|m.6827	571	182	7	110
Tge_TRINITY_DN37512_c0_g1_i1|m.8790	499	170	13	101
Tge_TRINITY_DN37512_c0_g2_i1|m.3612	499	170	13	101
Tge_TRINITY_DN37514_c0_g1_i1|m.6027	529	140	12	132
Tge_TRINITY_DN37519_c0_g1_i2|m.6011	411	119	11	104
Tge_TRINITY_DN37519_c0_g1_i2|m.6012	296	117	10	60
Tge_TRINITY_DN37523_c0_g1_i1|m.3419	1387	455	33	306
Tge_TRINITY_DN37525_c0_g2_i1|m.4521	947	292	30	207
Tge_TRINITY_DN37537_c0_g1_i1|m.4304	534	178	10	133
Tge_TRINITY_DN3753_c0_g1_i1|m.4073	683	226	24	135
Tge_TRINITY_DN37541_c0_g1_i1|m.3816	567	163	21	125
Tge_TRINITY_DN37542_c0_g1_i1|m.6462	277	71	7	65
Tge_TRINITY_DN37544_c0_g1_i1|m.626	2511	671	89	638
Tge_TRINITY_DN37546_c0_g1_i1|m.6871	621	161	21	160
Tge_TRINITY_DN37550_c0_g1_i1|m.11185	215	58	3	63
Tge_TRINITY_DN37551_c0_g2_i2|m.9339	226	79	5	38
Tge_TRINITY_DN37551_c0_g3_i1|m.9627	226	79	5	38
Tge_TRINITY_DN37551_c0_g5_i1|m.5755	537	171	23	115
Tge_TRINITY_DN37551_c0_g5_i1|m.5756	226	79	5	38
Tge_TRINITY_DN37564_c0_g1_i1|m.7491	420	109	10	106
Tge_TRINITY_DN37567_c0_g1_i1|m.6650	417	85	8	126
Tge_TRINITY_DN37570_c0_g1_i1|m.7900	207	72	3	39
Tge_TRINITY_DN3757_c0_g1_i1|m.4476	1128	417	25	200
Tge_TRINITY_DN37580_c0_g1_i1|m.575	2723	929	68	531
Tge_TRINITY_DN37581_c1_g1_i1|m.8858	365	102	10	84
Tge_TRINITY_DN3758_c0_g1_i1|m.8528	349	103	7	81
Tge_TRINITY_DN37590_c0_g1_i1|m.8498	369	98	18	85
Tge_TRINITY_DN37592_c0_g1_i2|m.6275	892	296	19	191
Tge_TRINITY_DN37599_c0_g1_i2|m.4467	1091	294	24	280
Tge_TRINITY_DN37609_c0_g1_i1|m.7096	717	186	18	162
Tge_TRINITY_DN37612_c0_g1_i1|m.2290	1264	307	25	399
Tge_TRINITY_DN37621_c0_g1_i2|m.3700	1034	323	26	216
Tge_TRINITY_DN37631_c0_g1_i1|m.9037	473	131	7	139
Tge_TRINITY_DN37632_c0_g1_i2|m.5323	432	125	10	93
Tge_TRINITY_DN3763_c0_g1_i1|m.8613	329	101	12	65
Tge_TRINITY_DN37645_c0_g1_i1|m.526	3095	890	75	713
Tge_TRINITY_DN37646_c0_g1_i1|m.4388	1001	340	24	219
Tge_TRINITY_DN37648_c0_g1_i1|m.9485	298	105	5	45
Tge_TRINITY_DN37651_c0_g1_i1|m.9229	353	103	13	80
Tge_TRINITY_DN37653_c0_g1_i2|m.2933	391	116	6	84
Tge_TRINITY_DN37662_c0_g1_i2|m.7812	552	183	15	111
Tge_TRINITY_DN37666_c0_g1_i1|m.6041	532	136	8	167
Tge_TRINITY_DN37667_c0_g1_i1|m.3808	1199	331	39	270
Tge_TRINITY_DN37670_c1_g1_i2|m.5075	512	149	20	99
Tge_TRINITY_DN37672_c0_g2_i1|m.2921	1280	357	16	258
Tge_TRINITY_DN37680_c0_g1_i1|m.5758	557	142	15	126
Tge_TRINITY_DN37682_c0_g1_i1|m.4513	1036	325	34	195
Tge_TRINITY_DN37688_c0_g1_i1|m.4126	1281	447	63	198
Tge_TRINITY_DN37694_c0_g1_i2|m.8883	200	49	4	56
Tge_TRINITY_DN37697_c0_g1_i1|m.2286	1598	495	28	381
Tge_TRINITY_DN37702_c0_g1_i2|m.5940	282	103	4	61
Tge_TRINITY_DN37705_c0_g1_i1|m.4560	540	183	11	103
Tge_TRINITY_DN37706_c0_g1_i1|m.10128	206	67	2	40
Tge_TRINITY_DN37707_c0_g1_i2|m.4182	1258	401	32	277
Tge_TRINITY_DN37708_c0_g1_i1|m.5050	579	136	16	151
Tge_TRINITY_DN37714_c0_g1_i1|m.6211	256	91	9	40
Tge_TRINITY_DN37715_c0_g1_i1|m.4655	1196	342	30	265
Tge_TRINITY_DN37723_c0_g1_i1|m.8402	595	162	27	122
Tge_TRINITY_DN37723_c0_g2_i1|m.7890	519	139	25	103
Tge_TRINITY_DN37729_c0_g1_i1|m.5764	439	104	9	111
Tge_TRINITY_DN37730_c0_g2_i1|m.1443	2075	730	40	464
Tge_TRINITY_DN37736_c0_g1_i1|m.5414	394	96	17	96
Tge_TRINITY_DN37739_c0_g1_i1|m.3532	1412	392	38	342
Tge_TRINITY_DN37742_c0_g1_i1|m.2601	257	76	5	52
Tge_TRINITY_DN37743_c0_g1_i2|m.7027	781	183	10	238
Tge_TRINITY_DN37744_c0_g1_i1|m.5047	237	66	6	54
Tge_TRINITY_DN37745_c0_g1_i1|m.8510	230	72	6	55
Tge_TRINITY_DN37745_c0_g2_i1|m.7739	389	119	14	90
Tge_TRINITY_DN37758_c0_g1_i1|m.4657	480	150	14	109
Tge_TRINITY_DN37759_c0_g1_i3|m.4455	958	230	26	235
Tge_TRINITY_DN37768_c0_g1_i1|m.9547	278	96	3	61
Tge_TRINITY_DN37771_c0_g2_i2|m.2705	1276	434	17	250
Tge_TRINITY_DN37773_c0_g1_i1|m.5735	728	194	16	172
Tge_TRINITY_DN37777_c0_g1_i1|m.8957	193	53	3	51
Tge_TRINITY_DN37783_c0_g1_i1|m.1631	1836	601	60	386
Tge_TRINITY_DN37785_c0_g2_i1|m.6694	720	215	22	150
Tge_TRINITY_DN3778_c0_g1_i1|m.9398	424	118	17	107
Tge_TRINITY_DN37795_c0_g1_i1|m.3902	694	210	25	154
Tge_TRINITY_DN37795_c0_g1_i1|m.3903	250	62	5	73
Tge_TRINITY_DN37801_c0_g2_i1|m.1118	2159	566	90	482
Tge_TRINITY_DN37808_c0_g1_i1|m.4531	1112	299	35	273
Tge_TRINITY_DN37811_c0_g1_i1|m.6647	582	178	14	126
Tge_TRINITY_DN37813_c0_g1_i1|m.7128	298	79	12	64
Tge_TRINITY_DN37814_c0_g1_i3|m.805	2598	729	60	603
Tge_TRINITY_DN37814_c0_g2_i1|m.5039	1095	299	28	252
Tge_TRINITY_DN37821_c0_g1_i1|m.6066	351	119	11	83
Tge_TRINITY_DN37821_c0_g1_i1|m.6067	224	83	4	34
Tge_TRINITY_DN37825_c0_g1_i1|m.6266	818	269	16	193
Tge_TRINITY_DN37828_c0_g1_i1|m.1932	412	115	9	100
Tge_TRINITY_DN37828_c0_g1_i1|m.1931	511	159	14	111
Tge_TRINITY_DN37838_c0_g1_i2|m.6361	215	73	6	45
Tge_TRINITY_DN3785_c0_g1_i1|m.9628	296	89	12	62
Tge_TRINITY_DN3785_c0_g2_i1|m.9626	295	91	12	61
Tge_TRINITY_DN37860_c0_g2_i1|m.4466	285	94	12	56
Tge_TRINITY_DN37861_c0_g1_i1|m.8354	493	186	15	98
Tge_TRINITY_DN37867_c0_g1_i1|m.8581	529	168	16	100
Tge_TRINITY_DN37871_c0_g1_i1|m.10085	304	78	7	73
Tge_TRINITY_DN37872_c0_g1_i2|m.9049	394	137	8	70
Tge_TRINITY_DN37880_c0_g1_i1|m.5241	683	221	26	147
Tge_TRINITY_DN37885_c0_g1_i1|m.2564	835	264	44	156
Tge_TRINITY_DN3788_c0_g1_i1|m.4200	912	260	42	208
Tge_TRINITY_DN37895_c0_g1_i1|m.1284	1758	533	67	345
Tge_TRINITY_DN37898_c0_g1_i1|m.7868	470	143	13	112
Tge_TRINITY_DN37904_c0_g1_i1|m.7254	474	168	14	85
Tge_TRINITY_DN37908_c0_g1_i1|m.9174	413	120	7	108
Tge_TRINITY_DN37917_c0_g1_i1|m.3851	472	143	9	99
Tge_TRINITY_DN37919_c0_g1_i1|m.4442	775	207	15	191
Tge_TRINITY_DN37922_c0_g1_i1|m.3773	924	269	8	278
Tge_TRINITY_DN37923_c0_g1_i1|m.6279	357	103	13	73
Tge_TRINITY_DN37928_c0_g1_i1|m.3637	1130	325	38	226
Tge_TRINITY_DN37932_c0_g1_i1|m.6645	676	188	47	121
Tge_TRINITY_DN37940_c0_g1_i1|m.3570	812	260	20	174
Tge_TRINITY_DN37947_c0_g1_i1|m.3573	236	94	3	30
Tge_TRINITY_DN37948_c0_g1_i1|m.5324	388	134	11	82
Tge_TRINITY_DN37956_c0_g1_i1|m.7711	430	164	10	80
Tge_TRINITY_DN37956_c0_g2_i2|m.4841	552	199	15	101
Tge_TRINITY_DN37959_c0_g1_i5|m.2833	1354	367	29	365
Tge_TRINITY_DN37961_c0_g1_i1|m.5170	268	83	7	56
Tge_TRINITY_DN37966_c0_g1_i1|m.7056	472	122	12	132
Tge_TRINITY_DN37969_c0_g1_i1|m.10327	222	76	5	48
Tge_TRINITY_DN3796_c0_g1_i1|m.5004	611	169	5	157
Tge_TRINITY_DN3796_c0_g2_i1|m.6204	611	169	5	157
Tge_TRINITY_DN37970_c0_g1_i2|m.9705	197	63	5	44
Tge_TRINITY_DN37972_c0_g1_i2|m.513	2785	884	60	627
Tge_TRINITY_DN37974_c0_g1_i1|m.7300	658	203	16	149
Tge_TRINITY_DN37979_c0_g1_i2|m.2098	1089	317	54	238
Tge_TRINITY_DN37982_c0_g1_i1|m.3991	691	236	15	135
Tge_TRINITY_DN37985_c0_g1_i2|m.5247	616	187	17	128
Tge_TRINITY_DN37991_c0_g1_i3|m.5895	764	170	18	233
Tge_TRINITY_DN37994_c0_g2_i1|m.7546	642	243	19	107
Tge_TRINITY_DN37998_c0_g1_i1|m.5683	623	184	14	148
Tge_TRINITY_DN37999_c0_g1_i2|m.7214	638	210	13	144
Tge_TRINITY_DN38006_c1_g2_i3|m.6821	753	282	20	115
Tge_TRINITY_DN38011_c0_g1_i1|m.4938	832	243	28	169
Tge_TRINITY_DN38013_c0_g1_i1|m.6353	389	115	11	73
Tge_TRINITY_DN38014_c0_g1_i1|m.1723	1788	524	36	442
Tge_TRINITY_DN38015_c0_g1_i1|m.1651	1572	519	51	321
Tge_TRINITY_DN38020_c0_g2_i1|m.2246	370	121	17	68
Tge_TRINITY_DN38022_c0_g2_i1|m.10018	318	95	2	80
Tge_TRINITY_DN38028_c0_g1_i1|m.6255	608	201	22	153
Tge_TRINITY_DN38036_c0_g1_i1|m.3300	1133	317	31	292
Tge_TRINITY_DN38044_c0_g1_i3|m.3139	1240	356	26	283
Tge_TRINITY_DN38045_c0_g1_i1|m.492	3280	967	60	664
Tge_TRINITY_DN38049_c0_g1_i2|m.7277	364	93	13	79
Tge_TRINITY_DN38050_c0_g1_i1|m.6652	728	238	21	141
Tge_TRINITY_DN38054_c0_g1_i1|m.7366	488	118	6	132
Tge_TRINITY_DN38058_c0_g1_i1|m.3696	811	238	31	168
Tge_TRINITY_DN38060_c0_g1_i1|m.6290	802	281	24	138
Tge_TRINITY_DN38068_c0_g2_i2|m.7947	388	142	10	78
Tge_TRINITY_DN38072_c0_g1_i3|m.8042	494	166	12	90
Tge_TRINITY_DN38076_c0_g1_i1|m.7796	534	121	18	143
Tge_TRINITY_DN38086_c0_g1_i1|m.6824	623	209	11	132
Tge_TRINITY_DN38087_c0_g1_i1|m.5824	814	242	27	144
Tge_TRINITY_DN38091_c0_g1_i1|m.6323	614	184	12	153
Tge_TRINITY_DN38092_c0_g1_i1|m.4824	658	168	21	155
Tge_TRINITY_DN38096_c0_g1_i1|m.5746	846	282	37	155
Tge_TRINITY_DN38097_c0_g1_i1|m.7084	454	129	14	108
Tge_TRINITY_DN38105_c0_g1_i1|m.3041	1098	302	18	280
Tge_TRINITY_DN38107_c0_g1_i1|m.5336	635	179	18	149
Tge_TRINITY_DN38115_c0_g1_i1|m.8259	604	178	15	139
Tge_TRINITY_DN38117_c0_g2_i1|m.7011	362	101	8	96
Tge_TRINITY_DN38118_c0_g1_i1|m.6748	796	247	19	192
Tge_TRINITY_DN38122_c0_g1_i1|m.4820	392	129	1	78
Tge_TRINITY_DN38124_c0_g2_i1|m.1779	1644	503	35	377
Tge_TRINITY_DN38128_c1_g1_i1|m.3018	988	291	22	241
Tge_TRINITY_DN38135_c0_g1_i1|m.1798	700	210	28	142
Tge_TRINITY_DN38140_c0_g1_i1|m.8013	525	181	15	104
Tge_TRINITY_DN38141_c0_g1_i1|m.10077	327	112	10	61
Tge_TRINITY_DN38150_c0_g2_i1|m.5658	793	249	17	192
Tge_TRINITY_DN38152_c0_g1_i1|m.7742	361	136	8	89
Tge_TRINITY_DN38158_c0_g1_i1|m.8532	530	157	15	114
Tge_TRINITY_DN38168_c0_g2_i1|m.1591	566	179	18	119
Tge_TRINITY_DN38169_c0_g1_i1|m.6160	804	232	21	203
Tge_TRINITY_DN38170_c0_g1_i1|m.6996	562	155	12	150
Tge_TRINITY_DN38175_c0_g1_i1|m.7174	384	124	16	70
Tge_TRINITY_DN38178_c0_g2_i1|m.6682	212	66	4	51
Tge_TRINITY_DN38178_c0_g3_i1|m.7249	237	72	5	58
Tge_TRINITY_DN38178_c0_g4_i1|m.7583	212	66	4	51
Tge_TRINITY_DN38186_c0_g1_i1|m.2296	1696	563	39	336
Tge_TRINITY_DN38189_c0_g2_i1|m.8999	462	143	7	111
Tge_TRINITY_DN38191_c0_g1_i1|m.10236	312	87	9	69
Tge_TRINITY_DN38191_c0_g2_i1|m.7976	229	83	1	62
Tge_TRINITY_DN38191_c0_g2_i1|m.7975	536	120	10	147
Tge_TRINITY_DN38192_c0_g3_i1|m.9400	428	136	16	86
Tge_TRINITY_DN38194_c0_g1_i1|m.8274	568	165	13	124
Tge_TRINITY_DN38196_c0_g1_i1|m.9225	236	88	4	47
Tge_TRINITY_DN38196_c0_g2_i1|m.9445	236	88	4	47
Tge_TRINITY_DN38196_c0_g3_i1|m.9195	236	88	4	47
Tge_TRINITY_DN38196_c0_g8_i1|m.9357	236	88	4	47
Tge_TRINITY_DN38198_c0_g1_i1|m.5129	807	257	18	178
Tge_TRINITY_DN38201_c0_g1_i1|m.3222	523	149	18	123
Tge_TRINITY_DN38204_c0_g1_i1|m.9810	255	85	7	49
Tge_TRINITY_DN38212_c0_g1_i1|m.4075	1147	316	32	245
Tge_TRINITY_DN38214_c0_g1_i2|m.11531	206	51	2	53
Tge_TRINITY_DN38220_c0_g1_i1|m.6051	569	174	15	121
Tge_TRINITY_DN38236_c0_g1_i1|m.5563	574	209	12	111
Tge_TRINITY_DN38239_c0_g1_i2|m.7848	382	131	10	71
Tge_TRINITY_DN38246_c0_g1_i1|m.6131	683	172	11	190
Tge_TRINITY_DN38247_c0_g1_i1|m.11198	222	67	8	42
Tge_TRINITY_DN38254_c0_g1_i1|m.2820	1326	466	32	237
Tge_TRINITY_DN38257_c0_g1_i1|m.9755	374	122	5	81
Tge_TRINITY_DN38257_c0_g2_i4|m.3669	1182	376	22	247
Tge_TRINITY_DN38262_c0_g1_i1|m.8703	338	97	6	87
Tge_TRINITY_DN38264_c0_g1_i1|m.10104	327	94	6	80
Tge_TRINITY_DN38265_c0_g1_i1|m.5579	836	245	20	216
Tge_TRINITY_DN38268_c0_g1_i1|m.9721	373	104	7	107
Tge_TRINITY_DN3826_c0_g1_i1|m.4905	831	235	29	195
Tge_TRINITY_DN38271_c0_g1_i1|m.3002	558	186	17	121
Tge_TRINITY_DN38277_c0_g1_i1|m.7776	599	170	29	123
Tge_TRINITY_DN38284_c0_g1_i2|m.8333	459	179	6	73
Tge_TRINITY_DN38286_c0_g1_i1|m.3046	993	309	30	204
Tge_TRINITY_DN38287_c0_g1_i1|m.7539	702	230	13	156
Tge_TRINITY_DN38294_c0_g2_i1|m.4721	1100	299	30	275
Tge_TRINITY_DN38296_c0_g1_i2|m.2149	624	178	21	149
Tge_TRINITY_DN38299_c2_g1_i2|m.4788	661	194	23	151
Tge_TRINITY_DN382_c0_g2_i1|m.11193	216	67	6	50
Tge_TRINITY_DN38302_c0_g1_i1|m.1636	1078	324	18	263
Tge_TRINITY_DN38307_c1_g1_i2|m.1859	1177	328	16	306
Tge_TRINITY_DN38308_c0_g2_i1|m.5928	979	228	23	261
Tge_TRINITY_DN38310_c0_g1_i1|m.8351	228	85	3	50
Tge_TRINITY_DN38313_c0_g1_i2|m.2063	1727	570	42	337
Tge_TRINITY_DN38314_c0_g1_i1|m.3779	1107	346	21	263
Tge_TRINITY_DN3831_c0_g1_i1|m.4595	534	160	15	128
Tge_TRINITY_DN38322_c0_g1_i1|m.692	1295	336	30	334
Tge_TRINITY_DN38324_c0_g1_i1|m.5818	406	131	8	82
Tge_TRINITY_DN38329_c0_g1_i1|m.5432	853	299	24	168
Tge_TRINITY_DN38330_c0_g1_i2|m.1777	1703	464	32	477
Tge_TRINITY_DN38344_c0_g1_i1|m.6823	719	243	22	114
Tge_TRINITY_DN38346_c0_g1_i1|m.9371	434	116	6	116
Tge_TRINITY_DN38357_c0_g1_i2|m.3760	968	301	20	253
Tge_TRINITY_DN38358_c0_g1_i1|m.8952	355	120	10	85
Tge_TRINITY_DN38361_c0_g1_i1|m.9722	240	78	5	64
Tge_TRINITY_DN38372_c0_g1_i1|m.5862	506	143	13	121
Tge_TRINITY_DN38373_c0_g1_i1|m.6356	432	142	7	100
Tge_TRINITY_DN38375_c0_g1_i1|m.1414	196	68	7	29
Tge_TRINITY_DN38375_c0_g1_i1|m.1413	1609	462	59	375
Tge_TRINITY_DN38380_c0_g1_i1|m.2333	918	178	36	263
Tge_TRINITY_DN38387_c0_g1_i1|m.5293	440	125	7	118
Tge_TRINITY_DN3838_c0_g2_i1|m.9643	231	80	4	57
Tge_TRINITY_DN38395_c0_g1_i1|m.5519	412	126	16	94
Tge_TRINITY_DN38404_c0_g1_i1|m.7801	579	173	15	127
Tge_TRINITY_DN38405_c0_g1_i1|m.5970	236	77	6	47
Tge_TRINITY_DN38407_c0_g2_i2|m.6301	665	186	14	176
Tge_TRINITY_DN38410_c0_g1_i1|m.4351	846	270	25	179
Tge_TRINITY_DN38411_c0_g1_i2|m.4642	832	247	19	180
Tge_TRINITY_DN38419_c0_g1_i1|m.3130	825	244	47	165
Tge_TRINITY_DN38422_c0_g1_i2|m.6948	442	133	18	94
Tge_TRINITY_DN38427_c0_g1_i1|m.5957	860	304	16	176
Tge_TRINITY_DN38431_c0_g2_i2|m.5972	442	111	14	114
Tge_TRINITY_DN38437_c0_g1_i1|m.8564	392	118	6	93
Tge_TRINITY_DN38439_c0_g1_i2|m.6444	765	235	14	201
Tge_TRINITY_DN38445_c0_g1_i1|m.2476	1223	345	31	288
Tge_TRINITY_DN38455_c0_g1_i1|m.8619	292	100	7	66
Tge_TRINITY_DN38455_c0_g2_i2|m.3817	1068	383	35	206
Tge_TRINITY_DN38456_c0_g1_i1|m.6587	652	201	11	150
Tge_TRINITY_DN38460_c0_g1_i1|m.5217	617	184	22	128
Tge_TRINITY_DN38465_c0_g1_i1|m.7259	565	190	14	107
Tge_TRINITY_DN38467_c0_g1_i1|m.3834	1161	286	37	310
Tge_TRINITY_DN38468_c0_g1_i2|m.3214	1477	434	38	352
Tge_TRINITY_DN38471_c0_g1_i1|m.8979	498	139	20	111
Tge_TRINITY_DN38472_c0_g1_i1|m.7452	361	101	19	83
Tge_TRINITY_DN38476_c0_g1_i1|m.3970	949	262	31	228
Tge_TRINITY_DN38478_c0_g1_i1|m.6380	883	254	26	211
Tge_TRINITY_DN3847_c0_g1_i1|m.6902	678	202	16	151
Tge_TRINITY_DN38483_c0_g2_i1|m.4477	938	294	30	223
Tge_TRINITY_DN38485_c0_g1_i1|m.2608	705	233	16	147
Tge_TRINITY_DN38488_c0_g1_i1|m.2967	1550	392	47	417
Tge_TRINITY_DN38494_c2_g1_i4|m.2675	718	267	17	117
Tge_TRINITY_DN38495_c0_g1_i1|m.7580	479	168	13	105
Tge_TRINITY_DN38498_c0_g1_i1|m.2633	837	251	21	202
Tge_TRINITY_DN38500_c0_g2_i1|m.9990	204	76	3	47
Tge_TRINITY_DN38507_c0_g1_i2|m.2930	865	222	9	239
Tge_TRINITY_DN38508_c0_g1_i1|m.6740	627	184	14	159
Tge_TRINITY_DN38510_c0_g1_i1|m.3435	796	216	25	202
Tge_TRINITY_DN38512_c0_g1_i1|m.8846	463	133	18	106
Tge_TRINITY_DN38514_c0_g1_i1|m.2568	1212	389	36	259
Tge_TRINITY_DN38525_c0_g1_i4|m.917	2559	809	30	616
Tge_TRINITY_DN38525_c0_g1_i4|m.918	263	78	4	78
Tge_TRINITY_DN38530_c0_g1_i2|m.7262	278	83	8	60
Tge_TRINITY_DN38532_c0_g1_i1|m.4262	1192	313	22	312
Tge_TRINITY_DN38536_c0_g1_i1|m.2257	529	119	7	140
Tge_TRINITY_DN38539_c0_g1_i1|m.9773	218	60	11	44
Tge_TRINITY_DN38547_c0_g1_i1|m.10269	305	86	3	77
Tge_TRINITY_DN38549_c0_g3_i2|m.3006	913	302	26	199
Tge_TRINITY_DN38550_c0_g1_i1|m.10426	277	109	3	52
Tge_TRINITY_DN38551_c0_g1_i1|m.4881	1024	245	52	251
Tge_TRINITY_DN38559_c0_g1_i1|m.510	1711	595	52	297
Tge_TRINITY_DN38563_c0_g1_i1|m.9327	432	136	14	102
Tge_TRINITY_DN38567_c0_g1_i2|m.2384	1011	268	30	269
Tge_TRINITY_DN38572_c0_g1_i1|m.6191	605	198	14	137
Tge_TRINITY_DN38576_c0_g1_i1|m.3921	482	137	18	101
Tge_TRINITY_DN38576_c0_g2_i1|m.10064	338	98	14	66
Tge_TRINITY_DN38577_c0_g1_i1|m.3672	693	196	24	158
Tge_TRINITY_DN38579_c0_g1_i1|m.3354	1271	373	25	299
Tge_TRINITY_DN38581_c0_g1_i1|m.2441	1280	394	24	261
Tge_TRINITY_DN38582_c1_g1_i2|m.6056	770	276	11	158
Tge_TRINITY_DN38585_c0_g1_i2|m.5813	717	211	17	177
Tge_TRINITY_DN38586_c0_g4_i2|m.172	4202	1301	122	1008
Tge_TRINITY_DN38588_c0_g1_i1|m.6675	281	105	11	59
Tge_TRINITY_DN38589_c0_g1_i2|m.4362	1232	331	23	316
Tge_TRINITY_DN38594_c0_g1_i2|m.3597	1089	336	34	236
Tge_TRINITY_DN38595_c0_g1_i2|m.7125	630	195	21	159
Tge_TRINITY_DN38596_c0_g1_i1|m.2563	1633	428	46	389
Tge_TRINITY_DN38597_c0_g1_i4|m.5301	874	242	20	226
Tge_TRINITY_DN38598_c0_g1_i2|m.6577	214	57	8	51
Tge_TRINITY_DN38599_c0_g1_i1|m.1063	1228	313	23	332
Tge_TRINITY_DN38601_c0_g1_i1|m.6583	719	209	15	194
