transcript_id	f1	f2	f3	f4
Tms_TRINITY_DN21044_c0_g1_i1|m.7894	407	128	18	74
Tms_TRINITY_DN21052_c0_g1_i1|m.2519	1576	466	36	355
Tms_TRINITY_DN21054_c0_g1_i1|m.8661	338	107	7	82
Tms_TRINITY_DN21058_c0_g1_i1|m.7893	534	156	17	130
Tms_TRINITY_DN21077_c0_g2_i1|m.2413	1580	474	47	362
Tms_TRINITY_DN21090_c0_g1_i1|m.9318	497	124	19	125
Tms_TRINITY_DN21099_c0_g1_i4|m.5228	1007	246	47	248
Tms_TRINITY_DN210_c0_g2_i1|m.8674	472	151	18	103
Tms_TRINITY_DN21110_c0_g1_i1|m.11205	236	96	7	36
Tms_TRINITY_DN21110_c0_g2_i1|m.4973	1085	393	29	218
Tms_TRINITY_DN21116_c0_g1_i1|m.10097	235	81	7	43
Tms_TRINITY_DN21116_c0_g2_i2|m.9601	235	81	7	43
Tms_TRINITY_DN21121_c0_g1_i1|m.2205	1008	289	36	233
Tms_TRINITY_DN21122_c0_g1_i3|m.7687	433	134	12	105
Tms_TRINITY_DN21123_c0_g1_i1|m.10131	230	65	5	45
Tms_TRINITY_DN21133_c0_g1_i2|m.6178	655	159	25	163
Tms_TRINITY_DN21136_c0_g1_i3|m.2992	849	231	24	216
Tms_TRINITY_DN21155_c0_g1_i1|m.10317	308	96	6	58
Tms_TRINITY_DN21159_c0_g1_i1|m.4874	943	249	27	230
Tms_TRINITY_DN21160_c0_g1_i1|m.3786	1263	406	63	260
Tms_TRINITY_DN21160_c0_g2_i1|m.9632	395	130	19	74
Tms_TRINITY_DN21163_c0_g1_i3|m.4245	276	82	5	63
Tms_TRINITY_DN21164_c0_g1_i2|m.7259	241	69	3	53
Tms_TRINITY_DN21164_c0_g2_i1|m.7852	250	76	3	49
Tms_TRINITY_DN21166_c0_g1_i1|m.8771	439	138	14	93
Tms_TRINITY_DN21173_c0_g2_i1|m.7364	528	121	23	132
Tms_TRINITY_DN21178_c0_g1_i3|m.2648	1017	244	23	255
Tms_TRINITY_DN21182_c0_g1_i2|m.5620	542	132	16	135
Tms_TRINITY_DN21183_c0_g1_i1|m.7376	512	165	2	125
Tms_TRINITY_DN21187_c0_g1_i1|m.8256	575	158	17	147
Tms_TRINITY_DN21189_c0_g1_i1|m.2044	1016	255	16	276
Tms_TRINITY_DN21189_c0_g3_i1|m.2776	1016	255	16	276
Tms_TRINITY_DN211_c0_g2_i1|m.8830	283	94	10	60
Tms_TRINITY_DN21206_c0_g1_i1|m.7514	321	102	10	62
Tms_TRINITY_DN21218_c0_g1_i1|m.7640	623	157	14	172
Tms_TRINITY_DN21219_c0_g2_i1|m.9816	309	95	12	61
Tms_TRINITY_DN21237_c0_g2_i2|m.6984	500	184	15	87
Tms_TRINITY_DN21259_c0_g1_i1|m.10244	407	147	4	84
Tms_TRINITY_DN21262_c0_g1_i1|m.6182	660	243	20	139
Tms_TRINITY_DN21267_c0_g1_i2|m.12369	202	53	8	40
Tms_TRINITY_DN21283_c1_g1_i1|m.9740	217	58	8	53
Tms_TRINITY_DN21296_c0_g2_i1|m.6951	331	138	1	55
Tms_TRINITY_DN21296_c0_g3_i1|m.8628	576	216	3	126
Tms_TRINITY_DN21301_c0_g2_i2|m.11140	195	60	1	56
Tms_TRINITY_DN21308_c0_g1_i1|m.7827	769	223	20	161
Tms_TRINITY_DN2131_c0_g2_i1|m.1197	1801	528	42	431
Tms_TRINITY_DN21349_c0_g2_i2|m.9271	383	145	13	65
Tms_TRINITY_DN21358_c0_g1_i1|m.6634	492	129	22	110
Tms_TRINITY_DN21375_c0_g1_i3|m.7828	511	174	13	91
Tms_TRINITY_DN21380_c0_g1_i1|m.7101	501	164	12	109
Tms_TRINITY_DN21381_c0_g1_i1|m.3998	358	80	5	106
Tms_TRINITY_DN21381_c0_g3_i1|m.4502	264	57	1	83
Tms_TRINITY_DN21386_c0_g1_i1|m.1529	437	142	13	80
Tms_TRINITY_DN21390_c0_g1_i1|m.7327	317	90	14	65
Tms_TRINITY_DN21397_c0_g1_i1|m.8265	581	161	7	157
Tms_TRINITY_DN21397_c0_g2_i1|m.10945	314	85	5	82
Tms_TRINITY_DN21398_c2_g1_i1|m.723	2530	791	63	576
Tms_TRINITY_DN21402_c0_g1_i1|m.10485	382	110	11	85
Tms_TRINITY_DN21406_c0_g1_i1|m.12126	204	90	0	27
Tms_TRINITY_DN21409_c0_g2_i2|m.3617	1290	399	15	270
Tms_TRINITY_DN21416_c0_g1_i1|m.4446	1166	302	27	302
Tms_TRINITY_DN21451_c0_g1_i1|m.10362	253	80	12	45
Tms_TRINITY_DN21452_c0_g1_i2|m.8555	528	197	8	98
Tms_TRINITY_DN21454_c0_g1_i1|m.6129	426	134	7	96
Tms_TRINITY_DN2145_c0_g2_i1|m.6741	753	223	21	179
Tms_TRINITY_DN21460_c0_g1_i2|m.12243	206	67	5	34
Tms_TRINITY_DN21465_c0_g1_i1|m.7421	504	133	9	128
Tms_TRINITY_DN21465_c0_g2_i1|m.3725	922	255	23	225
Tms_TRINITY_DN21487_c0_g1_i1|m.2792	654	232	15	122
Tms_TRINITY_DN21487_c0_g2_i1|m.2622	654	232	15	122
Tms_TRINITY_DN21514_c0_g2_i1|m.7316	587	181	12	126
Tms_TRINITY_DN21521_c0_g2_i1|m.6956	784	248	25	140
Tms_TRINITY_DN2153_c0_g1_i1|m.2928	1119	229	48	308
Tms_TRINITY_DN2154_c0_g1_i1|m.4819	274	76	3	73
Tms_TRINITY_DN21555_c0_g1_i2|m.7781	506	144	19	102
Tms_TRINITY_DN21559_c0_g1_i1|m.2545	1699	443	35	457
Tms_TRINITY_DN21562_c0_g1_i1|m.6106	520	162	9	101
Tms_TRINITY_DN21565_c0_g2_i1|m.5009	588	189	16	116
Tms_TRINITY_DN21568_c0_g2_i1|m.5215	764	197	20	195
Tms_TRINITY_DN21569_c0_g2_i1|m.3146	1188	315	33	306
Tms_TRINITY_DN21571_c0_g1_i1|m.6480	905	254	28	190
Tms_TRINITY_DN21576_c0_g1_i1|m.3597	1235	345	38	281
Tms_TRINITY_DN2157_c0_g1_i1|m.7049	661	191	13	149
Tms_TRINITY_DN21586_c0_g1_i2|m.8824	278	93	9	58
Tms_TRINITY_DN21588_c0_g1_i3|m.1830	1591	482	44	343
Tms_TRINITY_DN21590_c0_g1_i1|m.2927	1204	366	41	258
Tms_TRINITY_DN21592_c0_g1_i1|m.1191	1015	238	37	255
Tms_TRINITY_DN21592_c0_g2_i1|m.1220	995	231	38	251
Tms_TRINITY_DN21593_c0_g1_i1|m.2459	1298	368	41	267
Tms_TRINITY_DN21594_c0_g1_i2|m.4181	771	251	13	147
Tms_TRINITY_DN21595_c0_g1_i1|m.8681	490	197	11	91
Tms_TRINITY_DN215_c0_g1_i1|m.2120	1721	495	34	435
Tms_TRINITY_DN21605_c0_g1_i1|m.2439	783	193	19	214
Tms_TRINITY_DN21610_c0_g1_i1|m.2751	1329	352	31	352
Tms_TRINITY_DN21611_c0_g2_i1|m.7760	271	88	8	56
Tms_TRINITY_DN21616_c0_g1_i1|m.3764	1314	373	30	344
Tms_TRINITY_DN21617_c0_g1_i1|m.6242	372	92	9	97
Tms_TRINITY_DN21617_c0_g2_i1|m.9043	320	89	6	80
Tms_TRINITY_DN21617_c0_g4_i1|m.7747	308	63	9	82
Tms_TRINITY_DN21618_c0_g1_i1|m.4642	311	83	22	64
Tms_TRINITY_DN21621_c0_g1_i1|m.6917	498	135	13	119
Tms_TRINITY_DN21624_c0_g1_i1|m.2534	1137	330	48	243
Tms_TRINITY_DN21629_c0_g1_i2|m.3549	1157	294	36	307
Tms_TRINITY_DN21633_c0_g2_i1|m.10704	200	64	3	42
Tms_TRINITY_DN21634_c0_g1_i1|m.10356	404	114	10	87
Tms_TRINITY_DN21635_c0_g2_i1|m.1389	1108	309	40	250
Tms_TRINITY_DN21636_c0_g1_i1|m.1822	1872	509	27	505
Tms_TRINITY_DN21642_c0_g1_i1|m.3959	947	277	34	248
Tms_TRINITY_DN21644_c1_g1_i1|m.9917	354	103	15	80
Tms_TRINITY_DN21650_c0_g1_i1|m.10387	301	100	6	73
Tms_TRINITY_DN21650_c0_g2_i1|m.894	2435	771	57	556
Tms_TRINITY_DN21651_c0_g1_i1|m.1316	1422	459	40	281
Tms_TRINITY_DN21653_c0_g1_i1|m.965	2097	582	65	493
Tms_TRINITY_DN21656_c0_g2_i1|m.4074	994	305	35	223
Tms_TRINITY_DN21659_c0_g1_i3|m.2639	1446	426	29	328
Tms_TRINITY_DN21666_c0_g1_i1|m.7371	361	107	8	79
Tms_TRINITY_DN21666_c0_g1_i1|m.7372	336	84	5	88
Tms_TRINITY_DN21666_c0_g2_i1|m.7756	641	175	12	156
Tms_TRINITY_DN21667_c0_g1_i1|m.7626	495	159	10	107
Tms_TRINITY_DN2166_c0_g1_i1|m.2981	1145	363	43	216
Tms_TRINITY_DN2166_c0_g2_i1|m.2970	1145	363	43	216
Tms_TRINITY_DN21679_c0_g1_i1|m.8233	437	108	17	95
Tms_TRINITY_DN21681_c0_g1_i1|m.768	623	177	15	130
Tms_TRINITY_DN21682_c0_g1_i1|m.7043	554	200	14	105
Tms_TRINITY_DN21683_c0_g1_i1|m.5616	677	188	5	207
Tms_TRINITY_DN21686_c0_g1_i1|m.4419	1043	327	33	205
Tms_TRINITY_DN21699_c0_g1_i1|m.3994	249	74	0	55
Tms_TRINITY_DN21700_c0_g1_i1|m.4403	968	227	44	243
Tms_TRINITY_DN21703_c0_g1_i1|m.2688	225	68	3	52
Tms_TRINITY_DN21703_c0_g2_i1|m.2736	213	60	3	51
Tms_TRINITY_DN21707_c1_g1_i1|m.2807	984	256	34	229
Tms_TRINITY_DN21712_c0_g2_i1|m.5265	507	182	20	98
Tms_TRINITY_DN21722_c0_g1_i1|m.4702	563	144	22	150
Tms_TRINITY_DN21723_c0_g1_i1|m.9207	502	147	13	130
Tms_TRINITY_DN21730_c1_g1_i1|m.5390	404	118	11	91
Tms_TRINITY_DN21739_c0_g2_i2|m.4355	1091	299	27	281
Tms_TRINITY_DN21741_c0_g2_i4|m.4985	904	300	22	235
Tms_TRINITY_DN21743_c0_g1_i1|m.978	1291	311	51	351
Tms_TRINITY_DN21749_c0_g1_i1|m.1210	2150	677	55	418
Tms_TRINITY_DN21751_c0_g1_i1|m.4947	955	244	30	256
Tms_TRINITY_DN21753_c0_g2_i1|m.6364	483	130	17	126
Tms_TRINITY_DN21759_c0_g1_i1|m.643	2208	603	38	610
Tms_TRINITY_DN21760_c0_g2_i1|m.1640	1242	355	37	289
Tms_TRINITY_DN21764_c0_g1_i2|m.2635	766	218	20	196
Tms_TRINITY_DN21768_c0_g2_i1|m.3328	981	273	24	216
Tms_TRINITY_DN21769_c0_g1_i1|m.1339	1822	460	46	513
Tms_TRINITY_DN21770_c0_g1_i1|m.2535	739	250	20	158
Tms_TRINITY_DN21776_c0_g1_i1|m.7284	791	227	27	185
Tms_TRINITY_DN21780_c1_g1_i1|m.240	3469	984	48	842
Tms_TRINITY_DN21786_c0_g1_i1|m.4340	364	91	17	86
Tms_TRINITY_DN21788_c0_g1_i1|m.4062	1012	286	23	272
Tms_TRINITY_DN21791_c0_g2_i1|m.5451	341	101	10	88
Tms_TRINITY_DN21792_c0_g1_i1|m.2727	975	214	44	255
Tms_TRINITY_DN21793_c0_g1_i1|m.2587	1283	388	31	311
Tms_TRINITY_DN217_c0_g2_i1|m.6925	702	228	16	173
Tms_TRINITY_DN21801_c0_g1_i1|m.8064	576	175	12	140
Tms_TRINITY_DN21802_c0_g2_i2|m.1086	2030	681	44	401
Tms_TRINITY_DN21803_c0_g2_i1|m.7923	383	101	18	86
Tms_TRINITY_DN21813_c0_g1_i2|m.1166	1369	446	23	286
Tms_TRINITY_DN21820_c0_g1_i1|m.3603	1091	277	30	279
Tms_TRINITY_DN21825_c0_g1_i2|m.2112	1350	411	26	322
Tms_TRINITY_DN21829_c0_g1_i1|m.2546	1140	374	33	220
Tms_TRINITY_DN21834_c0_g2_i1|m.4379	993	289	14	234
Tms_TRINITY_DN21834_c0_g3_i1|m.9946	295	81	2	111
Tms_TRINITY_DN21846_c0_g1_i1|m.6086	774	234	19	173
Tms_TRINITY_DN21849_c0_g1_i1|m.401	2106	578	53	548
Tms_TRINITY_DN21849_c0_g1_i1|m.402	642	202	17	150
Tms_TRINITY_DN21854_c0_g1_i1|m.3078	625	201	16	112
Tms_TRINITY_DN21857_c0_g1_i1|m.6441	626	179	11	180
Tms_TRINITY_DN21867_c0_g1_i1|m.3647	895	265	24	190
Tms_TRINITY_DN21870_c0_g1_i1|m.6754	516	152	8	116
Tms_TRINITY_DN21870_c0_g2_i1|m.6755	516	152	8	116
Tms_TRINITY_DN21870_c0_g4_i1|m.6678	516	152	8	116
Tms_TRINITY_DN21870_c0_g5_i1|m.6842	516	152	8	116
Tms_TRINITY_DN21874_c0_g1_i1|m.7784	497	149	14	105
Tms_TRINITY_DN21881_c0_g1_i2|m.5252	743	257	18	173
Tms_TRINITY_DN21882_c0_g1_i1|m.7296	550	164	14	127
Tms_TRINITY_DN21883_c0_g2_i1|m.7247	804	265	24	155
Tms_TRINITY_DN21884_c0_g1_i2|m.3064	1307	421	45	267
Tms_TRINITY_DN21887_c0_g2_i3|m.5711	904	317	25	164
Tms_TRINITY_DN21889_c0_g1_i1|m.3125	1378	373	55	366
Tms_TRINITY_DN21890_c0_g2_i1|m.3485	223	60	5	66
Tms_TRINITY_DN21891_c0_g1_i1|m.7384	622	183	16	160
Tms_TRINITY_DN21892_c0_g1_i1|m.3662	515	131	7	127
Tms_TRINITY_DN21893_c0_g1_i1|m.8620	521	137	17	114
Tms_TRINITY_DN218_c0_g1_i1|m.9042	461	160	19	98
Tms_TRINITY_DN218_c0_g2_i1|m.8307	481	171	19	106
Tms_TRINITY_DN21903_c0_g1_i1|m.9633	351	93	12	81
Tms_TRINITY_DN21903_c0_g2_i1|m.10078	286	80	8	64
Tms_TRINITY_DN21907_c0_g1_i1|m.2593	1158	307	19	286
Tms_TRINITY_DN21916_c0_g1_i1|m.4471	873	267	26	187
Tms_TRINITY_DN21919_c0_g1_i1|m.3571	1235	329	35	303
Tms_TRINITY_DN2191_c0_g1_i1|m.9377	394	102	8	90
Tms_TRINITY_DN21928_c0_g1_i1|m.5836	895	241	22	234
Tms_TRINITY_DN21933_c0_g1_i1|m.9038	623	87	9	190
Tms_TRINITY_DN21934_c0_g2_i2|m.3920	654	287	6	130
Tms_TRINITY_DN21936_c0_g1_i1|m.9593	453	132	8	109
Tms_TRINITY_DN21937_c0_g1_i1|m.2288	1354	357	37	334
Tms_TRINITY_DN21946_c0_g1_i1|m.1873	400	139	9	73
Tms_TRINITY_DN21946_c0_g2_i1|m.2058	326	111	9	61
Tms_TRINITY_DN21961_c0_g1_i2|m.5166	442	141	7	97
Tms_TRINITY_DN21964_c0_g1_i3|m.2600	1229	450	36	193
Tms_TRINITY_DN21978_c0_g1_i1|m.8839	554	168	4	150
Tms_TRINITY_DN21978_c0_g2_i1|m.11301	219	79	0	56
Tms_TRINITY_DN21980_c0_g1_i1|m.1038	2003	591	67	447
Tms_TRINITY_DN21980_c0_g2_i1|m.8841	220	76	7	42
Tms_TRINITY_DN21980_c0_g3_i1|m.7036	265	84	8	54
Tms_TRINITY_DN21987_c0_g2_i1|m.1828	1451	391	28	338
Tms_TRINITY_DN21996_c0_g1_i1|m.8708	503	176	19	91
Tms_TRINITY_DN21997_c0_g1_i1|m.8472	296	94	11	55
Tms_TRINITY_DN22001_c0_g1_i2|m.6643	855	290	27	175
Tms_TRINITY_DN22003_c0_g2_i1|m.2713	1522	444	43	349
Tms_TRINITY_DN22004_c0_g3_i2|m.5870	817	241	20	194
Tms_TRINITY_DN22005_c0_g1_i1|m.5285	899	191	43	250
Tms_TRINITY_DN22016_c4_g1_i1|m.2608	1267	368	54	246
Tms_TRINITY_DN22019_c0_g1_i2|m.6361	649	181	12	148
Tms_TRINITY_DN22026_c0_g1_i1|m.11600	244	81	8	42
Tms_TRINITY_DN22032_c0_g1_i1|m.2252	773	233	25	175
Tms_TRINITY_DN22032_c0_g1_i1|m.2253	238	74	4	53
Tms_TRINITY_DN22032_c0_g2_i1|m.10754	226	72	5	48
Tms_TRINITY_DN22032_c0_g3_i1|m.6577	623	190	19	134
Tms_TRINITY_DN22032_c0_g4_i1|m.9430	226	72	5	48
Tms_TRINITY_DN22033_c0_g2_i1|m.7216	651	188	17	137
Tms_TRINITY_DN22040_c1_g1_i1|m.3006	1044	313	33	242
Tms_TRINITY_DN22040_c1_g2_i1|m.4047	971	299	31	223
Tms_TRINITY_DN22041_c0_g1_i1|m.6856	872	279	14	224
Tms_TRINITY_DN22041_c0_g2_i1|m.2127	230	61	7	47
Tms_TRINITY_DN22041_c0_g2_i1|m.2126	1241	407	14	315
Tms_TRINITY_DN22045_c0_g3_i1|m.2835	200	54	2	53
Tms_TRINITY_DN22045_c0_g3_i1|m.2834	950	279	26	239
Tms_TRINITY_DN22052_c0_g1_i1|m.6479	896	326	33	140
Tms_TRINITY_DN22055_c0_g2_i1|m.6825	691	217	18	154
Tms_TRINITY_DN22060_c0_g1_i1|m.842	933	226	38	231
Tms_TRINITY_DN22065_c0_g1_i2|m.9091	282	101	1	69
Tms_TRINITY_DN22067_c0_g1_i1|m.6819	392	99	10	108
Tms_TRINITY_DN22070_c0_g2_i1|m.10786	276	82	9	62
Tms_TRINITY_DN22070_c0_g3_i1|m.5135	995	289	32	235
Tms_TRINITY_DN22071_c0_g1_i1|m.7791	626	168	19	144
Tms_TRINITY_DN22074_c0_g1_i1|m.4532	1016	327	21	217
Tms_TRINITY_DN22078_c0_g1_i1|m.6035	798	289	17	159
Tms_TRINITY_DN22082_c0_g1_i2|m.268	1124	282	32	287
Tms_TRINITY_DN22083_c0_g2_i2|m.2823	928	258	22	211
Tms_TRINITY_DN22089_c0_g1_i1|m.2775	1392	395	20	356
Tms_TRINITY_DN22094_c0_g1_i1|m.11036	248	66	6	67
Tms_TRINITY_DN22096_c0_g1_i1|m.526	493	160	13	105
Tms_TRINITY_DN22097_c0_g1_i1|m.3257	915	272	21	217
Tms_TRINITY_DN22105_c0_g1_i4|m.468	1514	423	35	347
Tms_TRINITY_DN22106_c0_g1_i3|m.4608	514	170	11	88
Tms_TRINITY_DN22110_c0_g1_i1|m.2080	611	164	20	126
Tms_TRINITY_DN22111_c0_g1_i1|m.178	3972	1311	137	703
Tms_TRINITY_DN22111_c0_g3_i1|m.5154	306	79	7	82
Tms_TRINITY_DN22111_c0_g3_i1|m.5153	581	184	8	127
Tms_TRINITY_DN22118_c0_g3_i1|m.6455	554	187	18	117
Tms_TRINITY_DN2211_c0_g2_i1|m.6382	821	269	34	160
Tms_TRINITY_DN22123_c0_g1_i2|m.5473	962	315	34	204
Tms_TRINITY_DN22124_c0_g1_i1|m.1649	1497	404	38	374
Tms_TRINITY_DN22127_c0_g1_i1|m.2419	902	253	22	206
Tms_TRINITY_DN22127_c0_g1_i1|m.2420	526	164	8	124
Tms_TRINITY_DN22128_c0_g1_i1|m.7103	405	109	22	79
Tms_TRINITY_DN22132_c0_g1_i1|m.5177	947	258	23	236
Tms_TRINITY_DN22132_c0_g2_i1|m.9763	338	106	7	74
Tms_TRINITY_DN22134_c0_g1_i1|m.7597	675	200	15	151
Tms_TRINITY_DN22136_c0_g1_i1|m.1035	2261	728	54	506
Tms_TRINITY_DN22136_c0_g2_i1|m.10006	352	113	10	83
Tms_TRINITY_DN22142_c0_g1_i1|m.7265	728	199	21	186
Tms_TRINITY_DN22143_c0_g1_i2|m.2825	1069	345	33	233
Tms_TRINITY_DN22144_c0_g1_i1|m.1432	794	237	12	184
Tms_TRINITY_DN22144_c0_g2_i1|m.1433	794	237	12	184
Tms_TRINITY_DN22146_c0_g1_i2|m.6132	495	125	16	138
Tms_TRINITY_DN22152_c0_g1_i1|m.8467	626	202	13	134
Tms_TRINITY_DN22154_c0_g1_i1|m.11602	246	80	6	40
Tms_TRINITY_DN22156_c0_g1_i1|m.5632	517	125	2	151
Tms_TRINITY_DN22162_c0_g1_i2|m.3421	1301	417	26	314
Tms_TRINITY_DN22168_c0_g1_i2|m.5807	667	199	27	133
Tms_TRINITY_DN22172_c0_g2_i2|m.4282	987	315	28	200
Tms_TRINITY_DN22174_c0_g1_i1|m.6756	605	256	9	108
Tms_TRINITY_DN22176_c0_g2_i2|m.1684	1871	540	49	453
Tms_TRINITY_DN22177_c0_g2_i1|m.5382	230	70	11	43
Tms_TRINITY_DN22178_c0_g1_i2|m.6585	622	145	18	175
Tms_TRINITY_DN22185_c0_g1_i1|m.1109	2053	580	52	471
Tms_TRINITY_DN22186_c0_g1_i1|m.9194	432	134	8	86
Tms_TRINITY_DN22196_c0_g1_i1|m.9410	313	111	6	62
Tms_TRINITY_DN2219_c0_g2_i1|m.11933	220	74	10	32
Tms_TRINITY_DN22200_c0_g1_i1|m.7779	491	151	11	121
Tms_TRINITY_DN22204_c0_g1_i2|m.2747	989	248	33	281
Tms_TRINITY_DN22205_c0_g1_i1|m.4130	547	152	10	149
Tms_TRINITY_DN22205_c0_g2_i1|m.1601	1565	429	37	411
Tms_TRINITY_DN22211_c0_g1_i1|m.10988	311	81	5	83
Tms_TRINITY_DN22214_c0_g1_i1|m.8548	387	134	14	77
Tms_TRINITY_DN22218_c0_g1_i1|m.5044	644	199	25	128
Tms_TRINITY_DN22219_c0_g3_i1|m.290	3081	911	74	797
Tms_TRINITY_DN22220_c0_g1_i1|m.4510	1008	334	25	217
Tms_TRINITY_DN22220_c0_g2_i1|m.7533	285	103	11	57
Tms_TRINITY_DN22225_c0_g1_i1|m.1747	1414	396	34	316
Tms_TRINITY_DN22233_c0_g1_i1|m.7391	477	139	26	93
Tms_TRINITY_DN22234_c0_g1_i1|m.6655	764	242	17	168
Tms_TRINITY_DN22234_c0_g1_i1|m.6656	206	66	1	54
Tms_TRINITY_DN22236_c0_g1_i1|m.10026	388	99	7	97
Tms_TRINITY_DN22242_c0_g1_i3|m.2840	894	283	24	194
Tms_TRINITY_DN22254_c0_g1_i1|m.3517	1192	362	24	276
Tms_TRINITY_DN22259_c0_g1_i4|m.6687	623	210	15	121
Tms_TRINITY_DN22259_c0_g2_i1|m.9742	261	85	5	51
Tms_TRINITY_DN2226_c0_g1_i1|m.5989	614	208	20	112
Tms_TRINITY_DN22271_c0_g1_i1|m.11698	199	56	6	48
Tms_TRINITY_DN22272_c0_g1_i2|m.4265	420	130	11	117
Tms_TRINITY_DN22282_c0_g1_i1|m.8812	394	135	9	80
Tms_TRINITY_DN22283_c0_g1_i1|m.7556	786	183	36	183
Tms_TRINITY_DN22309_c0_g2_i2|m.3789	823	264	16	175
Tms_TRINITY_DN22313_c0_g1_i1|m.7431	410	147	14	59
Tms_TRINITY_DN22319_c0_g1_i1|m.7337	673	206	29	133
Tms_TRINITY_DN22327_c0_g1_i1|m.3528	1058	340	33	222
Tms_TRINITY_DN22331_c0_g1_i1|m.4961	558	127	13	163
Tms_TRINITY_DN22334_c0_g1_i1|m.9802	466	144	14	120
Tms_TRINITY_DN22335_c0_g1_i1|m.9913	334	145	5	44
Tms_TRINITY_DN22348_c0_g1_i1|m.8407	585	214	23	84
Tms_TRINITY_DN22349_c0_g2_i1|m.8198	389	107	9	92
Tms_TRINITY_DN22357_c0_g1_i1|m.7513	610	213	9	137
Tms_TRINITY_DN22360_c0_g1_i1|m.7887	526	180	10	109
Tms_TRINITY_DN22363_c0_g1_i3|m.5697	813	234	31	182
Tms_TRINITY_DN22364_c0_g1_i1|m.9044	410	128	17	84
Tms_TRINITY_DN22373_c0_g1_i1|m.5209	818	238	27	192
Tms_TRINITY_DN22385_c0_g1_i1|m.4902	468	146	20	89
Tms_TRINITY_DN22387_c0_g2_i1|m.699	2391	734	61	525
Tms_TRINITY_DN22411_c0_g1_i1|m.8441	584	215	14	102
Tms_TRINITY_DN22421_c0_g1_i1|m.8346	474	148	13	109
Tms_TRINITY_DN22422_c0_g1_i2|m.9191	536	151	11	124
Tms_TRINITY_DN22434_c0_g1_i1|m.1832	1199	412	41	253
Tms_TRINITY_DN2243_c0_g1_i1|m.10975	212	75	4	42
Tms_TRINITY_DN22441_c0_g1_i1|m.10303	372	107	17	71
Tms_TRINITY_DN22442_c0_g1_i1|m.9097	436	133	6	109
Tms_TRINITY_DN22443_c0_g1_i2|m.8030	487	152	9	114
Tms_TRINITY_DN2244_c0_g1_i1|m.8066	356	110	7	76
Tms_TRINITY_DN22451_c0_g2_i1|m.9914	463	128	18	108
Tms_TRINITY_DN22462_c0_g1_i2|m.9349	432	143	13	96
Tms_TRINITY_DN22473_c0_g1_i2|m.2249	1368	417	35	280
Tms_TRINITY_DN22477_c0_g2_i1|m.1337	1806	491	73	420
Tms_TRINITY_DN22489_c0_g1_i1|m.7176	629	202	10	122
Tms_TRINITY_DN22490_c0_g1_i1|m.8099	606	169	14	132
Tms_TRINITY_DN22495_c0_g1_i1|m.4341	679	205	13	159
Tms_TRINITY_DN22496_c0_g1_i1|m.9454	322	118	11	50
Tms_TRINITY_DN22505_c0_g1_i1|m.1966	1031	304	24	255
Tms_TRINITY_DN22514_c0_g1_i1|m.8576	226	62	9	45
Tms_TRINITY_DN22521_c0_g1_i1|m.8244	228	75	5	46
Tms_TRINITY_DN22531_c1_g2_i1|m.3887	520	163	19	123
Tms_TRINITY_DN22540_c0_g3_i2|m.5170	427	133	20	86
Tms_TRINITY_DN22550_c0_g1_i1|m.2053	965	284	26	201
Tms_TRINITY_DN22550_c0_g3_i1|m.3584	1020	297	29	217
Tms_TRINITY_DN22552_c0_g1_i1|m.4431	862	273	24	176
Tms_TRINITY_DN22554_c0_g1_i1|m.2526	1231	324	37	310
Tms_TRINITY_DN22555_c0_g1_i1|m.2344	959	312	24	175
Tms_TRINITY_DN22575_c0_g1_i1|m.2936	958	287	26	214
Tms_TRINITY_DN22576_c0_g1_i1|m.7941	415	133	10	81
Tms_TRINITY_DN22577_c0_g2_i1|m.5324	873	266	15	211
Tms_TRINITY_DN22579_c0_g1_i1|m.6287	658	200	7	155
Tms_TRINITY_DN22580_c0_g1_i1|m.6662	581	165	5	146
Tms_TRINITY_DN22585_c0_g1_i1|m.8445	582	176	18	130
Tms_TRINITY_DN22586_c0_g1_i1|m.9017	309	92	4	72
Tms_TRINITY_DN22586_c0_g3_i1|m.9772	309	92	4	72
Tms_TRINITY_DN22588_c0_g1_i1|m.1947	1446	430	36	323
Tms_TRINITY_DN22590_c0_g1_i1|m.6726	779	253	14	184
Tms_TRINITY_DN225_c0_g1_i1|m.10372	358	101	13	92
Tms_TRINITY_DN225_c0_g2_i1|m.8532	557	146	17	141
Tms_TRINITY_DN22603_c0_g1_i1|m.8195	620	181	20	136
Tms_TRINITY_DN22605_c0_g1_i1|m.2148	639	232	19	121
Tms_TRINITY_DN22608_c0_g1_i1|m.1344	1873	619	27	469
Tms_TRINITY_DN22622_c0_g1_i2|m.4746	582	163	13	148
Tms_TRINITY_DN22623_c0_g1_i1|m.6431	593	193	23	112
Tms_TRINITY_DN22631_c0_g1_i2|m.947	2298	767	77	449
Tms_TRINITY_DN22634_c0_g2_i1|m.4127	954	255	39	225
Tms_TRINITY_DN22635_c0_g1_i2|m.8891	356	98	3	83
Tms_TRINITY_DN22636_c0_g2_i1|m.9691	341	88	13	92
Tms_TRINITY_DN22642_c0_g2_i3|m.6434	632	212	24	131
Tms_TRINITY_DN22643_c0_g1_i3|m.7141	722	209	33	158
Tms_TRINITY_DN22648_c0_g1_i1|m.1399	2023	590	44	466
Tms_TRINITY_DN22648_c0_g3_i1|m.1304	2023	590	44	466
Tms_TRINITY_DN22649_c0_g2_i1|m.3373	532	157	17	110
