transcript_id	f1	f2	f3	f4
Tcm_TRINITY_DN104211_c0_g1_i1|m.533	2970	974	82	627
Tcm_TRINITY_DN104212_c0_g1_i1|m.1351	1640	465	38	374
Tcm_TRINITY_DN104213_c0_g1_i1|m.2498	1358	392	34	307
Tcm_TRINITY_DN104219_c1_g1_i1|m.1882	989	252	35	263
Tcm_TRINITY_DN104220_c0_g1_i1|m.1450	217	52	5	62
Tcm_TRINITY_DN104220_c0_g1_i1|m.1449	1247	315	27	352
Tcm_TRINITY_DN104221_c0_g1_i2|m.4549	958	331	21	208
Tcm_TRINITY_DN104222_c0_g1_i2|m.2672	622	146	18	174
Tcm_TRINITY_DN104223_c0_g1_i1|m.1205	2172	694	47	513
Tcm_TRINITY_DN104225_c6_g1_i1|m.4964	617	148	20	163
Tcm_TRINITY_DN104226_c1_g5_i1|m.3229	845	247	29	199
Tcm_TRINITY_DN104230_c0_g3_i1|m.3555	1084	260	31	290
Tcm_TRINITY_DN104231_c0_g1_i1|m.4472	1011	313	28	226
Tcm_TRINITY_DN104232_c4_g5_i1|m.2054	601	142	11	152
Tcm_TRINITY_DN104235_c0_g1_i1|m.4224	841	217	24	223
Tcm_TRINITY_DN104236_c3_g2_i3|m.464	1282	349	33	310
Tcm_TRINITY_DN104237_c0_g1_i1|m.2845	1447	348	48	371
Tcm_TRINITY_DN104240_c0_g2_i7|m.4300	871	269	29	160
Tcm_TRINITY_DN104245_c2_g2_i1|m.5212	598	188	24	114
Tcm_TRINITY_DN104250_c2_g1_i1|m.2670	1382	427	38	295
Tcm_TRINITY_DN104251_c0_g1_i2|m.3962	862	272	24	177
Tcm_TRINITY_DN104252_c0_g2_i2|m.6269	325	104	7	86
Tcm_TRINITY_DN104253_c7_g1_i1|m.4937	578	172	10	155
Tcm_TRINITY_DN104254_c1_g2_i1|m.4840	574	159	22	127
Tcm_TRINITY_DN104254_c2_g2_i2|m.2964	1414	472	23	323
Tcm_TRINITY_DN104257_c0_g2_i2|m.3208	1092	317	29	266
Tcm_TRINITY_DN104260_c0_g1_i2|m.2370	1025	346	33	225
Tcm_TRINITY_DN104261_c2_g1_i1|m.3347	949	268	22	240
Tcm_TRINITY_DN104265_c1_g5_i1|m.7473	256	75	13	49
Tcm_TRINITY_DN104268_c0_g1_i2|m.8933	235	70	12	52
Tcm_TRINITY_DN104276_c0_g4_i2|m.2492	1037	277	32	238
Tcm_TRINITY_DN104277_c1_g2_i1|m.2796	1058	267	34	255
Tcm_TRINITY_DN104280_c0_g1_i1|m.3835	246	78	2	49
Tcm_TRINITY_DN104283_c0_g1_i1|m.2972	627	156	10	176
Tcm_TRINITY_DN104285_c0_g1_i1|m.2433	1038	318	31	233
Tcm_TRINITY_DN104292_c0_g1_i2|m.3102	1222	372	25	304
Tcm_TRINITY_DN104293_c0_g1_i2|m.1765	1280	406	22	299
Tcm_TRINITY_DN104294_c10_g1_i1|m.841	1653	477	41	373
Tcm_TRINITY_DN104296_c0_g1_i3|m.3004	531	143	10	147
Tcm_TRINITY_DN104297_c0_g1_i1|m.1842	1229	373	38	268
Tcm_TRINITY_DN104301_c1_g1_i2|m.1101	1358	410	38	336
Tcm_TRINITY_DN104301_c1_g2_i2|m.8878	295	84	5	69
Tcm_TRINITY_DN104302_c0_g3_i3|m.9192	297	90	13	77
Tcm_TRINITY_DN104302_c0_g5_i1|m.9455	262	82	13	57
Tcm_TRINITY_DN104302_c0_g8_i2|m.9584	223	50	11	61
Tcm_TRINITY_DN104303_c0_g1_i8|m.5621	933	273	20	238
Tcm_TRINITY_DN104306_c0_g1_i2|m.5337	933	271	24	209
Tcm_TRINITY_DN104310_c0_g1_i1|m.5334	691	195	20	156
Tcm_TRINITY_DN104311_c0_g1_i1|m.1025	1853	570	35	443
Tcm_TRINITY_DN104312_c12_g2_i1|m.9144	231	58	7	58
Tcm_TRINITY_DN104314_c0_g1_i1|m.2531	1339	400	33	328
Tcm_TRINITY_DN104315_c0_g1_i1|m.605	1077	285	22	275
Tcm_TRINITY_DN104316_c2_g1_i2|m.3341	815	283	20	208
Tcm_TRINITY_DN104318_c0_g3_i1|m.2709	964	316	23	200
Tcm_TRINITY_DN104319_c0_g1_i5|m.4764	335	103	5	79
Tcm_TRINITY_DN104320_c7_g3_i1|m.2201	848	246	24	172
Tcm_TRINITY_DN104322_c1_g1_i1|m.1773	1141	310	28	282
Tcm_TRINITY_DN104325_c0_g2_i1|m.5256	841	280	21	178
Tcm_TRINITY_DN104326_c0_g1_i1|m.5189	893	243	23	227
Tcm_TRINITY_DN104332_c0_g1_i2|m.3702	1000	337	20	191
Tcm_TRINITY_DN104333_c0_g1_i4|m.3049	596	191	18	122
Tcm_TRINITY_DN104334_c1_g1_i2|m.1065	2292	676	58	505
Tcm_TRINITY_DN104335_c0_g1_i1|m.319	3817	1212	90	800
Tcm_TRINITY_DN104337_c1_g2_i1|m.4202	428	113	21	92
Tcm_TRINITY_DN104337_c1_g4_i5|m.2431	932	240	28	243
Tcm_TRINITY_DN104338_c0_g1_i1|m.3391	1102	447	13	220
Tcm_TRINITY_DN104339_c0_g1_i3|m.119	2923	734	69	744
Tcm_TRINITY_DN104340_c2_g2_i1|m.9200	267	101	7	45
Tcm_TRINITY_DN104341_c0_g1_i1|m.644	247	71	2	61
Tcm_TRINITY_DN104342_c0_g1_i1|m.7576	225	88	8	36
Tcm_TRINITY_DN104342_c2_g1_i1|m.2334	910	244	32	203
Tcm_TRINITY_DN104343_c0_g1_i5|m.2883	1029	275	32	254
Tcm_TRINITY_DN104346_c1_g1_i3|m.5169	584	149	17	162
Tcm_TRINITY_DN104350_c0_g1_i2|m.3320	1352	433	21	333
Tcm_TRINITY_DN104354_c0_g1_i1|m.2970	1482	393	45	336
Tcm_TRINITY_DN104356_c0_g1_i1|m.4475	1005	283	32	213
Tcm_TRINITY_DN104358_c0_g12_i1|m.9982	207	70	5	36
Tcm_TRINITY_DN104359_c0_g1_i5|m.1978	1159	285	43	322
Tcm_TRINITY_DN104367_c0_g1_i1|m.4244	655	200	18	147
Tcm_TRINITY_DN104371_c0_g8_i1|m.6545	521	160	20	106
Tcm_TRINITY_DN104372_c0_g1_i1|m.1794	817	214	17	185
Tcm_TRINITY_DN104374_c0_g2_i2|m.598	2699	845	69	629
Tcm_TRINITY_DN104375_c0_g1_i11|m.291	758	196	23	202
Tcm_TRINITY_DN104377_c0_g1_i1|m.1940	1640	464	36	428
Tcm_TRINITY_DN104378_c0_g2_i1|m.2356	851	207	32	242
Tcm_TRINITY_DN104381_c0_g4_i2|m.5325	553	126	9	164
Tcm_TRINITY_DN104381_c0_g5_i6|m.6539	733	194	14	196
Tcm_TRINITY_DN104381_c0_g6_i1|m.10052	200	42	5	65
Tcm_TRINITY_DN104381_c0_g7_i1|m.10048	200	42	5	65
Tcm_TRINITY_DN104383_c5_g1_i1|m.4329	483	151	17	105
Tcm_TRINITY_DN104383_c6_g4_i1|m.2181	996	270	28	248
Tcm_TRINITY_DN104388_c0_g2_i5|m.7818	464	188	7	91
Tcm_TRINITY_DN104390_c5_g4_i1|m.8033	322	102	3	62
Tcm_TRINITY_DN104397_c0_g1_i1|m.7259	567	151	22	136
Tcm_TRINITY_DN104397_c0_g2_i2|m.1599	567	151	22	136
Tcm_TRINITY_DN104398_c1_g1_i2|m.6481	208	72	6	47
Tcm_TRINITY_DN104401_c0_g1_i2|m.1095	1322	457	28	275
Tcm_TRINITY_DN104404_c4_g1_i2|m.2711	842	217	24	204
Tcm_TRINITY_DN104411_c0_g1_i2|m.2789	1416	404	46	321
Tcm_TRINITY_DN104412_c0_g1_i1|m.1354	2136	640	63	449
Tcm_TRINITY_DN104417_c0_g1_i2|m.410	2323	699	41	567
Tcm_TRINITY_DN104418_c2_g1_i1|m.1142	1167	343	43	259
Tcm_TRINITY_DN104420_c0_g1_i1|m.3904	435	140	13	102
Tcm_TRINITY_DN104422_c0_g1_i2|m.838	2665	841	65	722
Tcm_TRINITY_DN104423_c0_g2_i1|m.3604	704	207	13	174
Tcm_TRINITY_DN104424_c0_g2_i1|m.736	978	269	15	223
Tcm_TRINITY_DN104428_c0_g1_i1|m.4359	956	268	13	269
Tcm_TRINITY_DN104429_c0_g1_i1|m.2202	1571	451	19	425
Tcm_TRINITY_DN104434_c0_g1_i1|m.2806	842	229	16	212
Tcm_TRINITY_DN104435_c0_g1_i2|m.3910	958	286	26	215
Tcm_TRINITY_DN104443_c2_g2_i1|m.3641	1184	371	15	275
Tcm_TRINITY_DN104445_c0_g1_i1|m.1308	1724	506	59	372
Tcm_TRINITY_DN104446_c0_g1_i1|m.1066	1111	361	29	212
Tcm_TRINITY_DN104450_c0_g1_i2|m.1875	1590	475	45	347
Tcm_TRINITY_DN104455_c1_g1_i1|m.165	2457	696	40	611
Tcm_TRINITY_DN104456_c0_g3_i3|m.1470	1063	234	39	272
Tcm_TRINITY_DN104459_c1_g1_i2|m.5944	221	65	4	67
Tcm_TRINITY_DN104461_c0_g1_i3|m.5038	744	221	22	177
Tcm_TRINITY_DN104462_c0_g1_i2|m.334	1151	367	22	272
Tcm_TRINITY_DN104462_c0_g1_i2|m.335	856	204	20	237
Tcm_TRINITY_DN104468_c5_g1_i2|m.4159	372	131	11	89
Tcm_TRINITY_DN104469_c0_g2_i2|m.3143	209	60	4	51
Tcm_TRINITY_DN104470_c0_g2_i2|m.3589	225	53	9	73
Tcm_TRINITY_DN104470_c0_g2_i2|m.3588	316	82	12	85
Tcm_TRINITY_DN104471_c0_g1_i2|m.2919	1456	395	45	330
Tcm_TRINITY_DN104471_c0_g2_i1|m.8141	504	151	16	91
Tcm_TRINITY_DN104472_c0_g1_i1|m.1188	713	204	13	171
Tcm_TRINITY_DN104476_c0_g1_i1|m.3274	1332	374	31	354
Tcm_TRINITY_DN104478_c0_g2_i1|m.2368	777	233	29	155
Tcm_TRINITY_DN104480_c0_g1_i4|m.2744	1305	385	31	307
Tcm_TRINITY_DN104481_c0_g1_i3|m.1942	1251	398	31	273
Tcm_TRINITY_DN104482_c0_g2_i1|m.719	2490	785	65	560
Tcm_TRINITY_DN104482_c0_g2_i1|m.720	461	114	10	117
Tcm_TRINITY_DN104483_c0_g1_i1|m.806	1073	350	27	218
Tcm_TRINITY_DN104484_c3_g1_i2|m.259	1991	587	58	448
Tcm_TRINITY_DN104485_c0_g1_i1|m.2562	1453	510	30	278
Tcm_TRINITY_DN104486_c0_g2_i15|m.5183	239	85	3	45
Tcm_TRINITY_DN104488_c0_g1_i1|m.2481	542	163	9	117
Tcm_TRINITY_DN104489_c0_g2_i1|m.2545	1082	274	28	278
Tcm_TRINITY_DN104490_c0_g1_i1|m.649	2506	677	89	637
Tcm_TRINITY_DN104494_c0_g1_i1|m.3509	1235	373	21	309
Tcm_TRINITY_DN104500_c0_g1_i2|m.2874	1115	309	26	251
Tcm_TRINITY_DN104501_c0_g1_i1|m.6408	350	102	7	81
Tcm_TRINITY_DN104510_c0_g1_i2|m.1038	2009	638	51	455
Tcm_TRINITY_DN104512_c0_g1_i3|m.4540	869	228	18	244
Tcm_TRINITY_DN104513_c0_g3_i1|m.517	2785	850	65	608
Tcm_TRINITY_DN104514_c0_g1_i1|m.2859	295	112	7	63
Tcm_TRINITY_DN104514_c0_g1_i1|m.2858	405	119	9	112
Tcm_TRINITY_DN104515_c0_g1_i1|m.3116	1328	379	28	332
Tcm_TRINITY_DN104516_c0_g1_i3|m.4171	1044	322	34	241
Tcm_TRINITY_DN104518_c0_g1_i3|m.231	3805	1063	86	923
Tcm_TRINITY_DN104519_c0_g1_i2|m.5624	814	237	16	184
Tcm_TRINITY_DN104523_c0_g1_i2|m.807	743	226	10	200
Tcm_TRINITY_DN104524_c1_g2_i1|m.629	2355	559	33	641
Tcm_TRINITY_DN104528_c0_g3_i3|m.6157	473	104	20	117
Tcm_TRINITY_DN104529_c0_g1_i2|m.3688	850	223	9	217
Tcm_TRINITY_DN104531_c2_g1_i1|m.7852	391	134	11	73
Tcm_TRINITY_DN104532_c0_g1_i2|m.996	821	208	34	191
Tcm_TRINITY_DN104533_c0_g1_i1|m.3882	1119	284	28	333
Tcm_TRINITY_DN104538_c0_g1_i1|m.691	2580	832	75	623
Tcm_TRINITY_DN104539_c0_g1_i1|m.937	1649	469	58	389
Tcm_TRINITY_DN104543_c0_g1_i5|m.2166	923	338	10	199
Tcm_TRINITY_DN104544_c0_g3_i12|m.876	1826	505	41	466
Tcm_TRINITY_DN104545_c0_g1_i3|m.2351	928	260	23	208
Tcm_TRINITY_DN104548_c0_g1_i1|m.2213	755	203	12	212
Tcm_TRINITY_DN104549_c6_g2_i2|m.9577	247	76	7	54
Tcm_TRINITY_DN104550_c0_g1_i2|m.5198	721	234	21	140
Tcm_TRINITY_DN104552_c0_g1_i4|m.6997	699	255	26	94
Tcm_TRINITY_DN104556_c0_g1_i2|m.3101	1273	374	27	294
Tcm_TRINITY_DN104560_c0_g1_i1|m.2518	356	99	10	72
Tcm_TRINITY_DN104561_c0_g1_i1|m.5793	407	121	22	77
Tcm_TRINITY_DN104562_c0_g2_i1|m.1322	1407	380	41	371
Tcm_TRINITY_DN104563_c0_g1_i3|m.4354	554	142	10	137
Tcm_TRINITY_DN104565_c6_g1_i2|m.4712	728	168	24	190
Tcm_TRINITY_DN104566_c4_g1_i2|m.251	2015	529	81	486
Tcm_TRINITY_DN104569_c1_g1_i2|m.483	1385	349	31	386
Tcm_TRINITY_DN104570_c0_g1_i1|m.4996	660	207	17	130
Tcm_TRINITY_DN104573_c1_g1_i3|m.3130	359	122	17	78
Tcm_TRINITY_DN104577_c0_g1_i2|m.3167	625	178	9	157
Tcm_TRINITY_DN104579_c5_g1_i3|m.3898	971	346	23	184
Tcm_TRINITY_DN104580_c0_g1_i1|m.2262	686	213	11	161
Tcm_TRINITY_DN104582_c0_g1_i3|m.2887	547	148	23	119
Tcm_TRINITY_DN104583_c0_g2_i1|m.5682	641	191	14	138
Tcm_TRINITY_DN104585_c0_g1_i1|m.9730	227	62	11	57
Tcm_TRINITY_DN104585_c3_g5_i3|m.7555	328	70	6	88
Tcm_TRINITY_DN104588_c0_g6_i2|m.5715	462	133	16	109
Tcm_TRINITY_DN104590_c0_g1_i1|m.2191	904	271	21	193
Tcm_TRINITY_DN104591_c0_g1_i20|m.2474	716	267	17	119
Tcm_TRINITY_DN104592_c3_g1_i4|m.4495	906	287	26	182
Tcm_TRINITY_DN104594_c0_g1_i2|m.2168	1719	546	40	344
Tcm_TRINITY_DN104595_c0_g3_i1|m.9792	213	68	7	54
Tcm_TRINITY_DN104595_c0_g4_i1|m.5369	895	256	30	220
Tcm_TRINITY_DN104595_c0_g5_i1|m.9794	213	68	7	54
Tcm_TRINITY_DN104596_c0_g1_i2|m.3723	865	281	18	198
Tcm_TRINITY_DN104597_c0_g1_i2|m.1213	620	180	15	130
Tcm_TRINITY_DN104604_c0_g1_i1|m.3764	1193	362	35	288
Tcm_TRINITY_DN104608_c0_g1_i3|m.3915	1176	308	27	310
Tcm_TRINITY_DN104609_c9_g1_i2|m.4614	761	230	17	156
Tcm_TRINITY_DN104610_c1_g1_i2|m.5530	633	199	10	187
Tcm_TRINITY_DN104616_c0_g2_i2|m.4512	396	65	2	140
Tcm_TRINITY_DN104616_c0_g2_i2|m.4511	472	146	1	146
Tcm_TRINITY_DN104617_c0_g2_i1|m.9742	221	61	3	69
Tcm_TRINITY_DN104621_c0_g1_i2|m.641	2457	668	73	552
Tcm_TRINITY_DN104622_c0_g3_i2|m.679	519	160	17	108
Tcm_TRINITY_DN104622_c0_g3_i2|m.680	349	117	13	67
Tcm_TRINITY_DN104623_c0_g1_i1|m.2475	494	147	21	106
Tcm_TRINITY_DN104627_c0_g1_i1|m.4798	240	75	9	45
Tcm_TRINITY_DN104628_c1_g1_i1|m.3877	786	196	7	190
Tcm_TRINITY_DN104629_c0_g1_i2|m.4645	959	331	31	203
Tcm_TRINITY_DN104630_c0_g1_i2|m.1921	808	238	19	192
Tcm_TRINITY_DN104630_c0_g1_i2|m.1922	193	53	3	51
Tcm_TRINITY_DN104631_c0_g1_i3|m.4524	924	288	27	201
Tcm_TRINITY_DN104635_c0_g2_i2|m.4190	581	171	16	129
Tcm_TRINITY_DN104638_c0_g1_i1|m.3329	870	259	22	220
Tcm_TRINITY_DN104639_c1_g2_i1|m.3914	717	244	13	154
Tcm_TRINITY_DN104641_c0_g3_i1|m.5041	548	135	13	147
Tcm_TRINITY_DN104644_c0_g1_i9|m.4107	812	255	28	159
Tcm_TRINITY_DN104644_c0_g2_i1|m.9281	297	93	14	55
Tcm_TRINITY_DN104649_c2_g1_i1|m.3444	814	243	29	141
Tcm_TRINITY_DN104650_c3_g1_i2|m.3780	546	153	22	119
Tcm_TRINITY_DN104652_c0_g2_i3|m.1093	1712	478	32	403
Tcm_TRINITY_DN104653_c1_g1_i3|m.933	774	247	14	180
Tcm_TRINITY_DN104658_c0_g1_i2|m.2616	1073	306	14	254
Tcm_TRINITY_DN104665_c2_g1_i1|m.2999	712	203	26	160
Tcm_TRINITY_DN104669_c0_g1_i4|m.2186	651	183	17	178
Tcm_TRINITY_DN104671_c1_g1_i2|m.892	2286	722	72	523
Tcm_TRINITY_DN104675_c0_g1_i1|m.2124	350	105	6	79
Tcm_TRINITY_DN104676_c0_g1_i1|m.1728	1847	554	46	439
Tcm_TRINITY_DN104677_c0_g1_i1|m.2107	835	271	11	158
Tcm_TRINITY_DN104678_c0_g1_i4|m.9553	253	68	2	64
Tcm_TRINITY_DN104681_c0_g2_i2|m.2715	1041	276	32	271
Tcm_TRINITY_DN104684_c0_g1_i1|m.5584	496	169	14	122
Tcm_TRINITY_DN104684_c0_g2_i2|m.4632	1003	358	34	189
Tcm_TRINITY_DN104687_c0_g1_i2|m.484	2555	815	69	533
Tcm_TRINITY_DN104690_c1_g1_i1|m.3244	478	126	17	114
Tcm_TRINITY_DN104692_c0_g1_i2|m.1623	1723	500	51	396
Tcm_TRINITY_DN104693_c0_g1_i1|m.2067	1715	496	32	448
Tcm_TRINITY_DN104694_c0_g1_i1|m.1860	935	219	27	274
Tcm_TRINITY_DN104695_c0_g5_i1|m.4493	856	281	12	180
Tcm_TRINITY_DN104698_c0_g1_i1|m.1697	1821	590	61	375
Tcm_TRINITY_DN104701_c0_g1_i1|m.1364	1662	511	43	388
Tcm_TRINITY_DN104710_c0_g1_i3|m.692	602	147	12	175
Tcm_TRINITY_DN104712_c0_g1_i4|m.2353	983	316	26	232
Tcm_TRINITY_DN104712_c0_g3_i1|m.9138	258	85	5	54
Tcm_TRINITY_DN104715_c3_g5_i1|m.4258	953	264	39	226
Tcm_TRINITY_DN104729_c8_g1_i4|m.4084	337	116	10	68
Tcm_TRINITY_DN104730_c0_g2_i3|m.4091	268	80	3	60
Tcm_TRINITY_DN104731_c0_g1_i3|m.3426	1143	288	35	304
Tcm_TRINITY_DN104732_c0_g1_i1|m.5895	812	245	17	186
Tcm_TRINITY_DN104735_c0_g2_i1|m.2637	1119	229	48	308
Tcm_TRINITY_DN104745_c0_g1_i1|m.4670	1018	308	26	247
Tcm_TRINITY_DN104745_c0_g2_i1|m.3778	903	232	19	244
Tcm_TRINITY_DN104747_c0_g1_i2|m.1666	1670	472	23	451
Tcm_TRINITY_DN104749_c0_g1_i1|m.5764	501	173	18	88
Tcm_TRINITY_DN104752_c4_g1_i2|m.5299	346	82	4	120
Tcm_TRINITY_DN104752_c4_g3_i4|m.6708	308	62	6	107
Tcm_TRINITY_DN104754_c0_g2_i2|m.1302	2091	555	35	514
Tcm_TRINITY_DN104758_c1_g1_i2|m.2929	1113	274	37	307
Tcm_TRINITY_DN104761_c0_g3_i1|m.4283	818	242	17	198
Tcm_TRINITY_DN104763_c1_g22_i2|m.3535	1031	265	47	244
Tcm_TRINITY_DN104763_c1_g23_i1|m.1180	417	131	10	72
Tcm_TRINITY_DN104765_c0_g4_i1|m.3492	1060	304	18	241
Tcm_TRINITY_DN104770_c0_g1_i2|m.1672	1079	366	47	224
Tcm_TRINITY_DN104774_c0_g1_i1|m.2535	1414	397	53	338
Tcm_TRINITY_DN104775_c0_g1_i2|m.1495	1446	429	32	349
Tcm_TRINITY_DN104776_c1_g2_i4|m.6986	692	140	10	235
Tcm_TRINITY_DN104780_c3_g2_i3|m.4801	234	70	6	53
Tcm_TRINITY_DN104780_c3_g3_i2|m.3070	777	247	20	159
Tcm_TRINITY_DN104783_c0_g1_i4|m.8927	323	96	5	83
Tcm_TRINITY_DN104783_c0_g2_i1|m.6976	521	157	11	115
Tcm_TRINITY_DN104787_c0_g3_i3|m.4800	742	190	15	166
Tcm_TRINITY_DN104789_c0_g2_i3|m.6649	563	170	16	148
Tcm_TRINITY_DN104790_c0_g1_i1|m.3996	570	191	17	116
Tcm_TRINITY_DN104792_c1_g1_i1|m.1304	764	221	16	208
Tcm_TRINITY_DN104794_c0_g1_i2|m.2802	1296	378	24	336
Tcm_TRINITY_DN104800_c12_g1_i2|m.864	2289	695	50	503
Tcm_TRINITY_DN104801_c0_g1_i5|m.1345	533	147	13	129
Tcm_TRINITY_DN104803_c0_g1_i1|m.958	2009	664	42	408
Tcm_TRINITY_DN104806_c0_g1_i1|m.6633	604	145	17	158
Tcm_TRINITY_DN104810_c0_g2_i1|m.1895	720	193	20	195
Tcm_TRINITY_DN104815_c1_g1_i3|m.1819	544	184	10	111
Tcm_TRINITY_DN104819_c0_g1_i1|m.843	382	106	15	82
Tcm_TRINITY_DN104819_c0_g1_i1|m.842	1502	490	27	315
Tcm_TRINITY_DN104820_c0_g1_i3|m.2278	246	59	15	67
Tcm_TRINITY_DN104823_c4_g1_i3|m.2125	1030	251	43	227
Tcm_TRINITY_DN104824_c0_g1_i1|m.2208	1179	276	29	352
Tcm_TRINITY_DN104826_c0_g3_i1|m.10057	204	51	0	54
Tcm_TRINITY_DN104829_c0_g2_i2|m.1804	798	193	32	213
Tcm_TRINITY_DN104840_c0_g1_i3|m.1385	1066	343	25	240
Tcm_TRINITY_DN104841_c0_g2_i3|m.3305	611	162	17	128
Tcm_TRINITY_DN104842_c0_g1_i2|m.2102	1602	530	41	380
Tcm_TRINITY_DN104844_c0_g1_i1|m.891	2058	573	61	467
Tcm_TRINITY_DN104845_c0_g1_i1|m.2483	727	173	21	195
Tcm_TRINITY_DN104857_c0_g1_i1|m.5512	623	185	16	163
Tcm_TRINITY_DN104859_c0_g1_i3|m.4260	947	330	30	202
Tcm_TRINITY_DN104863_c0_g2_i1|m.10059	197	58	7	47
Tcm_TRINITY_DN104864_c3_g1_i1|m.1891	955	306	40	190
Tcm_TRINITY_DN104866_c2_g3_i2|m.754	1893	566	42	394
Tcm_TRINITY_DN104872_c1_g1_i1|m.1749	1127	341	26	243
Tcm_TRINITY_DN104874_c3_g1_i5|m.1219	538	134	12	135
Tcm_TRINITY_DN104875_c0_g1_i1|m.2697	917	291	19	186
Tcm_TRINITY_DN104883_c0_g2_i2|m.1923	556	164	21	114
Tcm_TRINITY_DN104885_c0_g1_i2|m.3978	1082	351	30	211
Tcm_TRINITY_DN104889_c0_g1_i4|m.3697	1265	330	33	382
Tcm_TRINITY_DN104891_c0_g2_i2|m.9228	285	110	6	55
Tcm_TRINITY_DN104896_c0_g1_i1|m.3270	826	257	18	201
Tcm_TRINITY_DN104900_c0_g1_i1|m.1051	1743	491	44	437
Tcm_TRINITY_DN104901_c1_g1_i2|m.1624	518	152	18	107
Tcm_TRINITY_DN104903_c8_g1_i2|m.3393	368	115	6	93
Tcm_TRINITY_DN104904_c0_g1_i1|m.210	4214	1237	158	940
Tcm_TRINITY_DN104909_c3_g3_i1|m.5686	816	215	20	194
Tcm_TRINITY_DN104911_c0_g1_i4|m.2680	1220	310	53	304
Tcm_TRINITY_DN104912_c1_g1_i1|m.1357	580	143	11	154
Tcm_TRINITY_DN104914_c0_g1_i3|m.2567	576	156	33	120
Tcm_TRINITY_DN104917_c0_g1_i2|m.3014	1262	368	32	285
Tcm_TRINITY_DN104917_c0_g2_i2|m.6381	690	205	23	156
Tcm_TRINITY_DN104918_c0_g1_i1|m.2337	1546	479	41	328
Tcm_TRINITY_DN104925_c0_g1_i2|m.1849	1126	253	41	305
Tcm_TRINITY_DN104932_c0_g1_i1|m.1748	1636	567	38	360
Tcm_TRINITY_DN104934_c0_g1_i2|m.2554	1336	246	17	456
Tcm_TRINITY_DN104937_c0_g1_i3|m.369	482	152	9	101
Tcm_TRINITY_DN104938_c0_g7_i1|m.9032	342	87	2	97
Tcm_TRINITY_DN104938_c0_g8_i1|m.809	2035	585	26	555
Tcm_TRINITY_DN104940_c0_g1_i1|m.2944	974	267	36	220
Tcm_TRINITY_DN104940_c2_g2_i2|m.6021	596	177	10	141
Tcm_TRINITY_DN104942_c0_g1_i1|m.7717	236	64	2	79
Tcm_TRINITY_DN104942_c0_g2_i2|m.9155	244	67	11	50
Tcm_TRINITY_DN104943_c0_g1_i1|m.1012	1366	374	45	318
Tcm_TRINITY_DN104947_c0_g3_i2|m.3827	940	277	20	242
Tcm_TRINITY_DN104956_c0_g1_i3|m.1634	1871	538	48	459
Tcm_TRINITY_DN104957_c0_g1_i2|m.5719	618	188	13	135
Tcm_TRINITY_DN104971_c0_g1_i1|m.564	2300	796	72	393
Tcm_TRINITY_DN104973_c0_g1_i1|m.2114	990	313	28	253
Tcm_TRINITY_DN104974_c0_g1_i1|m.5796	501	167	14	101
Tcm_TRINITY_DN104976_c0_g1_i2|m.1497	1882	595	58	399
Tcm_TRINITY_DN104979_c0_g1_i3|m.2038	1260	355	26	297
Tcm_TRINITY_DN104981_c0_g1_i1|m.4154	409	103	12	91
Tcm_TRINITY_DN104984_c0_g1_i3|m.2772	982	315	37	214
Tcm_TRINITY_DN104985_c0_g1_i1|m.4025	1261	356	43	305
Tcm_TRINITY_DN104987_c1_g2_i1|m.4217	882	296	29	188
Tcm_TRINITY_DN104989_c0_g3_i1|m.7688	393	119	8	80
Tcm_TRINITY_DN104991_c0_g1_i2|m.4697	941	245	28	211
Tcm_TRINITY_DN104996_c0_g1_i4|m.2990	1328	407	48	278
Tcm_TRINITY_DN104997_c0_g1_i1|m.389	3686	1094	99	797
Tcm_TRINITY_DN104998_c0_g1_i2|m.1953	1324	320	52	308
Tcm_TRINITY_DN105002_c2_g1_i1|m.2580	986	292	17	223
Tcm_TRINITY_DN105004_c1_g2_i1|m.6088	749	195	18	181
Tcm_TRINITY_DN105004_c2_g3_i3|m.6238	721	184	24	178
Tcm_TRINITY_DN105005_c0_g1_i6|m.1865	1634	516	32	326
Tcm_TRINITY_DN105006_c0_g1_i2|m.3131	610	196	16	120
Tcm_TRINITY_DN105007_c6_g3_i3|m.9895	218	57	5	50
Tcm_TRINITY_DN105007_c6_g8_i2|m.9361	284	80	7	67
Tcm_TRINITY_DN105016_c0_g1_i1|m.1280	2260	604	80	554
Tcm_TRINITY_DN105018_c1_g1_i1|m.1434	471	126	10	119
Tcm_TRINITY_DN105019_c0_g1_i2|m.4341	722	182	17	174
Tcm_TRINITY_DN105022_c0_g1_i2|m.871	941	263	23	234
Tcm_TRINITY_DN105022_c0_g1_i2|m.870	1358	392	38	318
Tcm_TRINITY_DN105028_c0_g1_i1|m.1717	1768	554	36	381
Tcm_TRINITY_DN105029_c0_g1_i1|m.361	3755	1088	85	1009
Tcm_TRINITY_DN105031_c0_g3_i1|m.9354	210	48	5	58
Tcm_TRINITY_DN105031_c0_g4_i1|m.9355	210	46	6	59
Tcm_TRINITY_DN105031_c0_g5_i1|m.1423	1934	460	49	506
Tcm_TRINITY_DN105034_c0_g2_i2|m.2087	702	200	28	153
Tcm_TRINITY_DN105038_c0_g1_i2|m.46	4364	1103	125	1095
Tcm_TRINITY_DN105041_c0_g1_i4|m.217	2961	816	73	737
