transcript_id	f1	f2	f3	f4
Tdi_TRINITY_DN16245_c0_g1_i1|m.8489	443	133	11	109
Tdi_TRINITY_DN1624_c0_g1_i1|m.5444	836	286	20	193
Tdi_TRINITY_DN16251_c0_g3_i1|m.2745	1270	382	36	298
Tdi_TRINITY_DN16252_c0_g1_i2|m.7000	278	95	7	49
Tdi_TRINITY_DN16256_c0_g1_i1|m.8310	280	82	12	70
Tdi_TRINITY_DN16257_c0_g1_i1|m.5394	331	91	7	90
Tdi_TRINITY_DN16260_c0_g3_i1|m.2423	718	193	27	169
Tdi_TRINITY_DN16265_c0_g2_i1|m.1945	617	209	8	114
Tdi_TRINITY_DN16267_c0_g1_i1|m.11081	199	46	6	49
Tdi_TRINITY_DN16267_c0_g2_i1|m.7123	605	166	15	162
Tdi_TRINITY_DN16268_c0_g1_i1|m.1720	519	140	22	111
Tdi_TRINITY_DN16272_c0_g1_i1|m.1786	976	307	23	206
Tdi_TRINITY_DN16273_c0_g2_i1|m.5516	662	237	8	167
Tdi_TRINITY_DN16274_c0_g1_i1|m.4358	1157	400	20	214
Tdi_TRINITY_DN16275_c0_g1_i1|m.6048	358	100	12	76
Tdi_TRINITY_DN16277_c0_g2_i1|m.4637	686	222	12	130
Tdi_TRINITY_DN16278_c0_g1_i2|m.4285	406	151	8	65
Tdi_TRINITY_DN16279_c1_g1_i1|m.5816	368	105	1	93
Tdi_TRINITY_DN16284_c0_g1_i1|m.382	2666	753	52	654
Tdi_TRINITY_DN16285_c0_g1_i1|m.969	2004	668	48	364
Tdi_TRINITY_DN16287_c0_g1_i1|m.1240	1321	363	26	342
Tdi_TRINITY_DN16287_c0_g2_i1|m.1242	1321	363	26	342
Tdi_TRINITY_DN16290_c0_g1_i1|m.7015	684	216	14	154
Tdi_TRINITY_DN16292_c0_g1_i1|m.5032	904	291	20	201
Tdi_TRINITY_DN16295_c0_g2_i1|m.2358	296	91	4	71
Tdi_TRINITY_DN16295_c0_g3_i1|m.2345	300	93	4	71
Tdi_TRINITY_DN16296_c0_g1_i1|m.8896	390	152	6	64
Tdi_TRINITY_DN16297_c0_g1_i1|m.9624	198	51	11	43
Tdi_TRINITY_DN16297_c0_g2_i1|m.8867	323	78	11	77
Tdi_TRINITY_DN16299_c0_g1_i1|m.5002	962	276	28	237
Tdi_TRINITY_DN16299_c0_g2_i1|m.9703	218	79	2	40
Tdi_TRINITY_DN16303_c0_g1_i1|m.2188	1097	334	30	222
Tdi_TRINITY_DN16306_c0_g1_i1|m.3323	1272	429	24	300
Tdi_TRINITY_DN16306_c0_g2_i1|m.7629	595	182	5	205
Tdi_TRINITY_DN16309_c0_g1_i2|m.9747	324	95	13	66
Tdi_TRINITY_DN16313_c0_g1_i1|m.3601	1091	331	31	245
Tdi_TRINITY_DN16314_c0_g2_i1|m.1990	1329	384	39	327
Tdi_TRINITY_DN16315_c0_g2_i1|m.4200	727	199	20	170
Tdi_TRINITY_DN16318_c0_g1_i1|m.8681	202	50	6	51
Tdi_TRINITY_DN16318_c0_g2_i1|m.9435	215	54	7	54
Tdi_TRINITY_DN16320_c0_g1_i1|m.2538	677	212	24	134
Tdi_TRINITY_DN16330_c0_g1_i1|m.10907	210	35	0	70
Tdi_TRINITY_DN16345_c0_g2_i2|m.4659	765	196	19	196
Tdi_TRINITY_DN16348_c0_g2_i1|m.3152	1371	432	35	295
Tdi_TRINITY_DN16351_c0_g1_i1|m.9551	352	117	13	70
Tdi_TRINITY_DN16352_c0_g1_i1|m.2078	1265	292	48	345
Tdi_TRINITY_DN16356_c0_g1_i1|m.7765	555	169	13	139
Tdi_TRINITY_DN16356_c0_g2_i1|m.1470	1898	598	44	481
Tdi_TRINITY_DN16358_c0_g1_i1|m.3814	1192	345	43	271
Tdi_TRINITY_DN16361_c0_g1_i1|m.3186	1085	365	36	182
Tdi_TRINITY_DN16374_c0_g2_i2|m.5976	495	151	13	115
Tdi_TRINITY_DN16381_c0_g2_i1|m.3163	752	199	15	216
Tdi_TRINITY_DN16388_c0_g1_i1|m.4578	725	243	13	141
Tdi_TRINITY_DN1638_c0_g2_i1|m.7311	415	132	9	83
Tdi_TRINITY_DN16394_c0_g1_i1|m.1649	1917	608	46	420
Tdi_TRINITY_DN16396_c0_g2_i1|m.6411	428	114	21	91
Tdi_TRINITY_DN16401_c0_g3_i1|m.8260	474	143	10	120
Tdi_TRINITY_DN16405_c0_g1_i1|m.7140	417	111	13	107
Tdi_TRINITY_DN16408_c0_g1_i1|m.6033	341	113	7	61
Tdi_TRINITY_DN16409_c0_g1_i1|m.2597	894	285	24	192
Tdi_TRINITY_DN16416_c0_g2_i1|m.1915	1524	483	66	294
Tdi_TRINITY_DN16420_c0_g1_i1|m.5336	772	210	21	176
Tdi_TRINITY_DN16424_c0_g1_i1|m.3044	874	274	17	215
Tdi_TRINITY_DN16424_c0_g1_i1|m.3045	395	123	16	84
Tdi_TRINITY_DN16425_c0_g2_i1|m.4781	977	270	30	208
Tdi_TRINITY_DN16427_c0_g1_i1|m.8548	377	98	9	95
Tdi_TRINITY_DN16428_c0_g1_i1|m.3701	858	304	13	184
Tdi_TRINITY_DN16429_c0_g1_i1|m.9271	344	117	7	66
Tdi_TRINITY_DN16432_c0_g2_i1|m.7975	569	214	13	74
Tdi_TRINITY_DN1647_c0_g1_i1|m.8318	254	77	8	57
Tdi_TRINITY_DN1647_c0_g2_i1|m.8327	254	77	8	57
Tdi_TRINITY_DN16490_c0_g1_i1|m.7089	455	139	5	118
Tdi_TRINITY_DN16495_c0_g1_i2|m.6175	239	56	10	58
Tdi_TRINITY_DN16496_c0_g1_i2|m.9557	368	95	18	71
Tdi_TRINITY_DN16502_c0_g1_i1|m.9032	257	75	5	59
Tdi_TRINITY_DN16512_c0_g3_i1|m.10787	206	55	3	57
Tdi_TRINITY_DN16513_c0_g2_i1|m.7835	400	125	7	101
Tdi_TRINITY_DN16568_c0_g1_i1|m.9213	274	64	3	73
Tdi_TRINITY_DN1656_c0_g2_i1|m.9804	260	58	6	45
Tdi_TRINITY_DN16616_c0_g1_i1|m.9788	232	64	8	50
Tdi_TRINITY_DN16628_c0_g1_i1|m.4146	617	203	24	113
Tdi_TRINITY_DN16635_c0_g1_i1|m.7330	545	136	8	151
Tdi_TRINITY_DN16643_c0_g1_i1|m.9680	295	46	1	105
Tdi_TRINITY_DN16649_c0_g1_i1|m.9056	213	62	4	63
Tdi_TRINITY_DN16651_c0_g1_i1|m.6723	479	126	22	126
Tdi_TRINITY_DN16661_c0_g1_i1|m.9490	368	76	20	103
Tdi_TRINITY_DN16665_c0_g1_i1|m.8784	220	67	4	54
Tdi_TRINITY_DN16677_c0_g1_i1|m.7178	501	166	11	99
Tdi_TRINITY_DN16688_c0_g1_i1|m.7872	224	80	6	38
Tdi_TRINITY_DN16691_c0_g1_i1|m.8634	500	151	8	115
Tdi_TRINITY_DN16691_c0_g2_i1|m.9869	296	83	6	83
Tdi_TRINITY_DN16692_c0_g1_i1|m.6385	738	189	21	186
Tdi_TRINITY_DN16716_c0_g1_i1|m.6476	765	179	28	189
Tdi_TRINITY_DN16721_c0_g1_i1|m.10398	228	72	4	62
Tdi_TRINITY_DN16725_c0_g1_i1|m.2373	1409	424	33	354
Tdi_TRINITY_DN16728_c1_g1_i1|m.9976	292	108	18	26
Tdi_TRINITY_DN1672_c0_g1_i1|m.7666	444	141	18	81
Tdi_TRINITY_DN16743_c0_g1_i1|m.3682	892	246	28	214
Tdi_TRINITY_DN16744_c0_g1_i1|m.7184	700	193	15	172
Tdi_TRINITY_DN16757_c0_g3_i1|m.5203	848	223	28	194
Tdi_TRINITY_DN16762_c0_g1_i1|m.7304	557	159	13	123
Tdi_TRINITY_DN1676_c0_g1_i1|m.4805	1085	291	33	283
Tdi_TRINITY_DN16770_c0_g1_i1|m.4214	1045	259	28	264
Tdi_TRINITY_DN16776_c0_g1_i2|m.7865	432	119	5	107
Tdi_TRINITY_DN16777_c0_g1_i1|m.5419	304	95	9	60
Tdi_TRINITY_DN1678_c0_g1_i1|m.11055	193	55	3	52
Tdi_TRINITY_DN1678_c0_g2_i1|m.11018	192	61	3	50
Tdi_TRINITY_DN16806_c0_g1_i1|m.8809	214	55	10	45
Tdi_TRINITY_DN16828_c0_g1_i1|m.10195	209	53	3	53
Tdi_TRINITY_DN16828_c0_g2_i1|m.10194	207	54	4	53
Tdi_TRINITY_DN16844_c0_g1_i1|m.6810	451	128	15	120
Tdi_TRINITY_DN16844_c0_g1_i1|m.6811	202	57	9	47
Tdi_TRINITY_DN16845_c0_g1_i1|m.10161	262	79	2	65
Tdi_TRINITY_DN1687_c0_g1_i1|m.6754	808	170	10	251
Tdi_TRINITY_DN16883_c0_g1_i1|m.10206	257	82	9	51
Tdi_TRINITY_DN168_c0_g1_i1|m.6568	723	224	23	152
Tdi_TRINITY_DN16922_c0_g2_i1|m.5058	407	120	10	90
Tdi_TRINITY_DN16922_c0_g2_i1|m.5059	199	55	3	52
Tdi_TRINITY_DN16922_c0_g3_i1|m.4310	1115	322	32	274
Tdi_TRINITY_DN16943_c0_g3_i1|m.5669	720	217	19	166
Tdi_TRINITY_DN1694_c0_g1_i1|m.8232	411	134	6	94
Tdi_TRINITY_DN1695_c0_g1_i1|m.10122	215	74	4	49
Tdi_TRINITY_DN16969_c0_g1_i1|m.4524	978	346	18	197
Tdi_TRINITY_DN17010_c0_g1_i1|m.7658	420	130	17	90
Tdi_TRINITY_DN17020_c0_g1_i2|m.4766	280	108	3	53
Tdi_TRINITY_DN17063_c0_g1_i2|m.3378	1249	375	24	311
Tdi_TRINITY_DN17066_c0_g3_i1|m.5522	480	173	7	105
Tdi_TRINITY_DN17074_c0_g2_i1|m.7526	245	68	0	65
Tdi_TRINITY_DN1707_c0_g1_i1|m.1139	1888	527	57	447
Tdi_TRINITY_DN17099_c0_g1_i1|m.3076	1236	326	35	305
Tdi_TRINITY_DN17136_c0_g1_i1|m.5405	420	129	23	94
Tdi_TRINITY_DN17145_c0_g2_i1|m.1897	1533	470	41	344
Tdi_TRINITY_DN1717_c0_g1_i1|m.4677	917	224	43	232
Tdi_TRINITY_DN17286_c0_g2_i1|m.9147	307	105	10	49
Tdi_TRINITY_DN17298_c0_g2_i1|m.9989	196	59	2	43
Tdi_TRINITY_DN17304_c0_g1_i1|m.8555	252	96	10	44
Tdi_TRINITY_DN17305_c0_g1_i1|m.8414	324	104	10	75
Tdi_TRINITY_DN17305_c0_g2_i1|m.9510	324	104	10	75
Tdi_TRINITY_DN17305_c0_g3_i1|m.8403	324	104	10	75
Tdi_TRINITY_DN17306_c0_g1_i1|m.2901	1473	479	39	271
Tdi_TRINITY_DN17316_c0_g2_i1|m.6755	726	190	18	191
Tdi_TRINITY_DN17323_c0_g2_i1|m.2610	1159	352	31	267
Tdi_TRINITY_DN17327_c0_g2_i1|m.1549	418	110	19	92
Tdi_TRINITY_DN17331_c0_g1_i1|m.4932	580	167	14	154
Tdi_TRINITY_DN17336_c0_g1_i1|m.4045	1083	308	37	261
Tdi_TRINITY_DN17337_c0_g2_i1|m.9740	246	81	4	56
Tdi_TRINITY_DN17338_c0_g2_i1|m.6748	317	88	14	67
Tdi_TRINITY_DN17339_c0_g2_i1|m.9096	260	75	8	68
Tdi_TRINITY_DN17339_c0_g3_i1|m.6313	727	188	18	204
Tdi_TRINITY_DN17344_c0_g1_i1|m.9568	301	92	8	67
Tdi_TRINITY_DN17346_c0_g1_i1|m.4360	614	205	13	140
Tdi_TRINITY_DN17347_c0_g1_i1|m.2771	547	167	13	125
Tdi_TRINITY_DN17348_c0_g1_i2|m.6817	571	169	8	131
Tdi_TRINITY_DN17350_c0_g1_i1|m.9166	342	146	6	46
Tdi_TRINITY_DN17353_c0_g1_i1|m.6416	569	185	17	117
Tdi_TRINITY_DN17356_c0_g1_i1|m.1279	822	242	36	169
Tdi_TRINITY_DN17357_c0_g2_i1|m.8936	323	123	5	56
Tdi_TRINITY_DN17358_c0_g1_i1|m.1194	1125	302	35	272
Tdi_TRINITY_DN17363_c0_g1_i1|m.6134	515	129	19	138
Tdi_TRINITY_DN17367_c0_g1_i1|m.1872	1412	441	41	311
Tdi_TRINITY_DN17369_c0_g1_i1|m.5455	685	205	18	160
Tdi_TRINITY_DN17369_c0_g2_i1|m.5449	562	167	16	125
Tdi_TRINITY_DN17370_c0_g2_i1|m.4446	457	166	15	70
Tdi_TRINITY_DN17372_c0_g1_i2|m.6299	861	249	15	219
Tdi_TRINITY_DN17375_c0_g2_i1|m.2677	1256	357	41	287
Tdi_TRINITY_DN17376_c0_g1_i1|m.7367	386	112	11	85
Tdi_TRINITY_DN17378_c0_g1_i1|m.5855	717	202	23	165
Tdi_TRINITY_DN17378_c0_g2_i1|m.8503	344	97	11	82
Tdi_TRINITY_DN17379_c0_g1_i1|m.3451	682	212	30	123
Tdi_TRINITY_DN17379_c0_g2_i1|m.7362	487	153	14	114
Tdi_TRINITY_DN17380_c0_g1_i1|m.2124	1289	346	44	301
Tdi_TRINITY_DN17381_c0_g1_i2|m.1917	1227	414	35	232
Tdi_TRINITY_DN17385_c0_g1_i1|m.3427	1318	477	30	251
Tdi_TRINITY_DN17387_c0_g1_i1|m.4413	862	285	28	154
Tdi_TRINITY_DN17389_c0_g1_i1|m.2519	987	245	34	252
Tdi_TRINITY_DN1738_c0_g1_i1|m.7021	648	158	12	154
Tdi_TRINITY_DN17391_c0_g1_i1|m.7532	236	79	8	43
Tdi_TRINITY_DN17393_c0_g1_i1|m.1662	1667	481	35	379
Tdi_TRINITY_DN17394_c0_g1_i1|m.1816	610	190	15	103
Tdi_TRINITY_DN17394_c0_g2_i1|m.1814	610	190	15	103
Tdi_TRINITY_DN17395_c0_g1_i1|m.2411	1067	290	44	249
Tdi_TRINITY_DN17398_c0_g1_i1|m.1285	1606	481	28	360
Tdi_TRINITY_DN17399_c0_g1_i1|m.2772	684	221	30	139
Tdi_TRINITY_DN17403_c0_g1_i1|m.714	2521	742	66	523
Tdi_TRINITY_DN17404_c0_g1_i1|m.3324	973	233	38	259
Tdi_TRINITY_DN17407_c0_g1_i1|m.4204	670	184	18	154
Tdi_TRINITY_DN17409_c0_g1_i1|m.5459	1018	270	28	253
Tdi_TRINITY_DN17413_c0_g1_i1|m.506	2728	883	58	645
Tdi_TRINITY_DN17414_c0_g1_i1|m.1532	358	74	8	106
Tdi_TRINITY_DN17414_c0_g2_i1|m.1531	358	74	8	106
Tdi_TRINITY_DN17421_c0_g2_i1|m.3096	949	248	19	254
Tdi_TRINITY_DN17422_c0_g2_i1|m.4770	607	169	13	147
Tdi_TRINITY_DN17425_c0_g1_i1|m.8314	434	118	11	103
Tdi_TRINITY_DN17426_c0_g1_i1|m.3641	589	159	9	152
Tdi_TRINITY_DN17428_c0_g1_i2|m.4074	944	310	27	207
Tdi_TRINITY_DN17434_c0_g1_i1|m.412	1490	458	35	366
Tdi_TRINITY_DN17439_c0_g2_i1|m.3251	1192	353	37	278
Tdi_TRINITY_DN17457_c1_g1_i1|m.4175	839	205	34	236
Tdi_TRINITY_DN17475_c0_g2_i1|m.5541	267	72	6	81
Tdi_TRINITY_DN17485_c0_g1_i1|m.5074	804	288	21	162
Tdi_TRINITY_DN17488_c0_g1_i1|m.6375	825	232	16	199
Tdi_TRINITY_DN17492_c0_g1_i1|m.7777	516	139	16	127
Tdi_TRINITY_DN17492_c0_g2_i1|m.8069	531	150	18	120
Tdi_TRINITY_DN17515_c0_g2_i1|m.4342	866	224	24	215
Tdi_TRINITY_DN17517_c0_g1_i4|m.1878	675	176	20	161
Tdi_TRINITY_DN17523_c0_g1_i1|m.3678	1203	379	28	286
Tdi_TRINITY_DN17527_c0_g1_i1|m.7674	403	128	9	75
Tdi_TRINITY_DN17527_c0_g3_i1|m.7373	216	67	5	42
Tdi_TRINITY_DN17545_c0_g1_i1|m.10947	204	51	6	48
Tdi_TRINITY_DN17558_c0_g2_i1|m.6481	837	239	15	211
Tdi_TRINITY_DN1755_c0_g2_i1|m.2153	1150	394	27	235
Tdi_TRINITY_DN17574_c0_g1_i1|m.7651	470	126	16	105
Tdi_TRINITY_DN17575_c0_g1_i1|m.2051	1711	457	48	448
Tdi_TRINITY_DN17575_c0_g2_i1|m.2054	1709	457	48	447
Tdi_TRINITY_DN17587_c0_g1_i2|m.9114	302	118	6	42
Tdi_TRINITY_DN17593_c0_g2_i1|m.8868	302	76	4	86
Tdi_TRINITY_DN17601_c0_g1_i1|m.5968	404	110	6	98
Tdi_TRINITY_DN17611_c0_g1_i1|m.6607	294	68	0	70
Tdi_TRINITY_DN17615_c0_g1_i1|m.4751	995	259	28	245
Tdi_TRINITY_DN17624_c0_g1_i1|m.3057	595	169	22	129
Tdi_TRINITY_DN17628_c0_g1_i1|m.8126	532	181	14	104
Tdi_TRINITY_DN17636_c0_g1_i1|m.7457	563	158	22	121
Tdi_TRINITY_DN17645_c0_g1_i1|m.4086	1256	213	14	434
Tdi_TRINITY_DN17645_c0_g2_i1|m.7798	356	60	2	125
Tdi_TRINITY_DN17650_c0_g2_i1|m.2884	1071	306	39	234
Tdi_TRINITY_DN1765_c0_g1_i1|m.5306	839	244	17	226
Tdi_TRINITY_DN1765_c0_g2_i1|m.5311	826	243	16	223
Tdi_TRINITY_DN17661_c0_g1_i1|m.9352	238	48	9	62
Tdi_TRINITY_DN17667_c0_g1_i1|m.3015	1179	342	32	265
Tdi_TRINITY_DN17669_c0_g1_i1|m.2360	1436	402	32	371
Tdi_TRINITY_DN17672_c0_g1_i3|m.8284	318	90	4	74
Tdi_TRINITY_DN17674_c0_g3_i1|m.3386	1100	345	23	224
Tdi_TRINITY_DN17676_c0_g2_i1|m.7164	466	151	11	95
Tdi_TRINITY_DN17681_c0_g2_i1|m.6133	684	201	18	168
Tdi_TRINITY_DN17682_c0_g1_i1|m.6666	223	69	5	54
Tdi_TRINITY_DN17688_c0_g1_i1|m.2686	243	57	9	57
Tdi_TRINITY_DN17689_c0_g1_i1|m.9405	225	64	8	48
Tdi_TRINITY_DN17689_c0_g2_i1|m.9145	237	73	9	50
Tdi_TRINITY_DN1768_c0_g1_i1|m.7242	535	147	13	142
Tdi_TRINITY_DN1768_c0_g2_i1|m.7245	474	119	12	133
Tdi_TRINITY_DN17691_c0_g1_i1|m.3331	1153	374	21	252
Tdi_TRINITY_DN17695_c0_g2_i1|m.10986	206	79	10	14
Tdi_TRINITY_DN17697_c0_g1_i1|m.5743	737	187	22	191
Tdi_TRINITY_DN17698_c0_g1_i1|m.3674	1132	397	26	191
Tdi_TRINITY_DN17700_c0_g1_i1|m.1215	564	157	7	139
Tdi_TRINITY_DN17703_c0_g1_i1|m.1870	1593	519	50	325
Tdi_TRINITY_DN17711_c0_g1_i1|m.1222	607	177	19	151
Tdi_TRINITY_DN17711_c0_g1_i1|m.1221	1046	302	18	281
Tdi_TRINITY_DN17719_c0_g1_i2|m.2399	1157	343	29	292
Tdi_TRINITY_DN17722_c0_g1_i1|m.7588	668	206	28	139
Tdi_TRINITY_DN17725_c0_g1_i1|m.6954	357	127	12	86
Tdi_TRINITY_DN17731_c0_g1_i1|m.4642	1008	357	32	181
Tdi_TRINITY_DN17733_c0_g1_i1|m.3841	1062	302	34	273
Tdi_TRINITY_DN17737_c0_g1_i1|m.932	1660	470	64	377
Tdi_TRINITY_DN17737_c0_g2_i1|m.5308	464	133	21	96
Tdi_TRINITY_DN17739_c0_g1_i1|m.1830	578	195	17	86
Tdi_TRINITY_DN17744_c0_g2_i1|m.512	2343	680	56	614
Tdi_TRINITY_DN17747_c0_g1_i1|m.6642	543	166	7	130
Tdi_TRINITY_DN17748_c0_g1_i2|m.894	1200	320	37	294
Tdi_TRINITY_DN17753_c0_g1_i1|m.1252	1840	542	60	402
Tdi_TRINITY_DN17753_c0_g2_i1|m.7318	213	57	7	47
Tdi_TRINITY_DN17756_c0_g1_i1|m.8082	398	107	19	85
Tdi_TRINITY_DN1775_c0_g2_i1|m.8285	363	132	7	95
Tdi_TRINITY_DN17760_c0_g1_i1|m.8445	252	56	12	67
Tdi_TRINITY_DN17760_c0_g2_i1|m.7891	247	55	12	67
Tdi_TRINITY_DN17762_c0_g1_i1|m.6270	188	81	11	26
Tdi_TRINITY_DN17770_c0_g2_i3|m.3945	199	65	4	47
Tdi_TRINITY_DN17770_c0_g2_i3|m.3944	447	129	14	106
Tdi_TRINITY_DN17771_c0_g1_i2|m.3199	1248	408	26	268
Tdi_TRINITY_DN17773_c0_g1_i1|m.9694	328	92	13	80
Tdi_TRINITY_DN17776_c0_g1_i1|m.6437	532	171	11	93
Tdi_TRINITY_DN17778_c0_g1_i1|m.2138	916	255	16	217
Tdi_TRINITY_DN17778_c0_g2_i1|m.1951	910	251	16	221
Tdi_TRINITY_DN17778_c0_g3_i1|m.2005	875	239	16	211
Tdi_TRINITY_DN17780_c0_g1_i1|m.4131	748	211	12	175
Tdi_TRINITY_DN17783_c0_g2_i1|m.4283	919	314	33	192
Tdi_TRINITY_DN17790_c0_g1_i1|m.10421	235	77	5	46
Tdi_TRINITY_DN17799_c0_g1_i1|m.8331	311	80	16	76
Tdi_TRINITY_DN17805_c0_g1_i1|m.4217	918	254	23	230
Tdi_TRINITY_DN17813_c0_g1_i1|m.4810	470	118	11	124
Tdi_TRINITY_DN17824_c0_g1_i1|m.3969	969	228	44	241
Tdi_TRINITY_DN17827_c0_g1_i1|m.4269	747	259	35	114
Tdi_TRINITY_DN17845_c0_g1_i1|m.3094	626	174	6	184
Tdi_TRINITY_DN17850_c0_g1_i1|m.6404	500	147	14	116
Tdi_TRINITY_DN17853_c0_g2_i1|m.3938	945	277	22	202
Tdi_TRINITY_DN17855_c0_g1_i1|m.6359	480	156	16	107
Tdi_TRINITY_DN17855_c0_g2_i1|m.5862	837	289	22	169
Tdi_TRINITY_DN17857_c0_g1_i1|m.8995	209	76	3	39
Tdi_TRINITY_DN17859_c0_g1_i1|m.6081	820	206	32	190
Tdi_TRINITY_DN17861_c0_g1_i1|m.9244	403	125	11	91
Tdi_TRINITY_DN17867_c0_g1_i1|m.8050	462	128	11	101
Tdi_TRINITY_DN17868_c0_g1_i1|m.7211	527	168	10	108
Tdi_TRINITY_DN17871_c0_g1_i1|m.5750	726	245	19	156
Tdi_TRINITY_DN17871_c0_g2_i1|m.7819	499	154	15	106
Tdi_TRINITY_DN17873_c0_g2_i2|m.5992	645	202	19	151
Tdi_TRINITY_DN17882_c0_g1_i1|m.5733	527	161	13	118
Tdi_TRINITY_DN17888_c0_g1_i1|m.5057	797	254	18	185
Tdi_TRINITY_DN17888_c0_g2_i1|m.5273	790	250	19	186
Tdi_TRINITY_DN17890_c0_g2_i1|m.3695	1015	213	49	250
Tdi_TRINITY_DN178_c0_g1_i1|m.8382	555	141	14	127
Tdi_TRINITY_DN178_c1_g1_i1|m.9404	349	88	6	94
Tdi_TRINITY_DN17926_c0_g1_i1|m.7320	407	128	18	74
Tdi_TRINITY_DN17944_c0_g1_i1|m.2556	939	241	28	262
Tdi_TRINITY_DN17944_c0_g2_i1|m.2701	939	241	28	262
Tdi_TRINITY_DN17961_c0_g2_i1|m.4267	806	220	19	203
Tdi_TRINITY_DN17984_c0_g1_i1|m.8105	245	80	2	48
Tdi_TRINITY_DN17997_c0_g1_i1|m.2372	1006	237	42	278
Tdi_TRINITY_DN18003_c0_g1_i1|m.5291	847	225	29	198
Tdi_TRINITY_DN1802_c0_g1_i1|m.9883	223	61	9	52
Tdi_TRINITY_DN18040_c0_g1_i1|m.4880	970	287	36	210
Tdi_TRINITY_DN18044_c0_g1_i1|m.2190	1028	272	31	250
Tdi_TRINITY_DN18044_c0_g3_i1|m.2210	1028	272	31	250
Tdi_TRINITY_DN18065_c0_g1_i1|m.3649	1084	284	19	248
Tdi_TRINITY_DN18068_c0_g1_i1|m.1902	1548	547	24	299
Tdi_TRINITY_DN18070_c0_g2_i1|m.1468	683	214	15	165
Tdi_TRINITY_DN18070_c0_g4_i1|m.1467	683	214	15	165
Tdi_TRINITY_DN18070_c0_g5_i1|m.1469	683	214	15	165
Tdi_TRINITY_DN18075_c0_g1_i1|m.10252	196	53	4	50
Tdi_TRINITY_DN18075_c0_g1_i1|m.10251	260	52	1	77
Tdi_TRINITY_DN18078_c0_g1_i1|m.3773	1127	313	27	276
Tdi_TRINITY_DN18087_c0_g1_i1|m.3033	1125	318	32	271
Tdi_TRINITY_DN18087_c0_g2_i1|m.4430	896	242	18	230
Tdi_TRINITY_DN18095_c0_g1_i1|m.5041	988	313	23	209
Tdi_TRINITY_DN18118_c0_g2_i1|m.3738	835	272	22	176
Tdi_TRINITY_DN18127_c0_g2_i1|m.7306	213	44	2	68
Tdi_TRINITY_DN18127_c0_g2_i1|m.7305	475	127	0	118
Tdi_TRINITY_DN18132_c0_g2_i1|m.7053	510	162	11	106
Tdi_TRINITY_DN18151_c0_g1_i1|m.3005	756	250	19	130
Tdi_TRINITY_DN18197_c0_g2_i1|m.7322	561	161	13	150
Tdi_TRINITY_DN18198_c0_g1_i1|m.9528	358	111	17	72
Tdi_TRINITY_DN18200_c0_g2_i1|m.3543	962	291	35	206
Tdi_TRINITY_DN1824_c0_g1_i1|m.6328	658	194	20	163
Tdi_TRINITY_DN18283_c0_g2_i1|m.3352	732	205	18	191
Tdi_TRINITY_DN18303_c0_g2_i1|m.1378	1992	650	29	491
Tdi_TRINITY_DN18308_c0_g1_i1|m.3558	1312	428	31	302
Tdi_TRINITY_DN18310_c0_g2_i1|m.7020	729	230	22	138
Tdi_TRINITY_DN18325_c0_g1_i1|m.6924	624	203	19	129
Tdi_TRINITY_DN18328_c0_g1_i1|m.3857	1103	317	13	304
Tdi_TRINITY_DN18328_c0_g2_i1|m.7380	582	184	10	142
Tdi_TRINITY_DN18338_c0_g1_i1|m.4666	940	309	18	224
Tdi_TRINITY_DN18338_c0_g2_i1|m.5243	688	215	17	160
Tdi_TRINITY_DN18339_c0_g1_i2|m.9515	189	63	2	49
Tdi_TRINITY_DN18349_c0_g1_i1|m.3144	980	253	41	235
Tdi_TRINITY_DN18352_c0_g2_i1|m.3111	738	227	18	151
Tdi_TRINITY_DN18353_c0_g1_i2|m.2402	1416	475	36	266
Tdi_TRINITY_DN18364_c0_g1_i2|m.2485	741	249	15	156
Tdi_TRINITY_DN18367_c0_g1_i1|m.5565	627	178	15	125
Tdi_TRINITY_DN18372_c0_g1_i1|m.8005	557	156	9	136
Tdi_TRINITY_DN18372_c0_g2_i1|m.7670	506	141	13	114
Tdi_TRINITY_DN18373_c0_g1_i4|m.672	757	269	10	134
Tdi_TRINITY_DN1838_c0_g1_i1|m.7760	573	198	14	148
Tdi_TRINITY_DN18393_c0_g1_i2|m.3497	804	291	15	162
Tdi_TRINITY_DN18407_c0_g1_i1|m.5475	552	152	32	119
Tdi_TRINITY_DN18412_c0_g1_i1|m.3362	647	193	27	138
Tdi_TRINITY_DN18416_c0_g1_i2|m.6601	494	119	6	146
Tdi_TRINITY_DN18417_c0_g1_i1|m.7843	342	104	6	70
Tdi_TRINITY_DN18417_c0_g2_i1|m.290	3270	945	56	778
Tdi_TRINITY_DN18421_c0_g1_i1|m.6370	714	214	16	139
Tdi_TRINITY_DN18427_c0_g1_i1|m.1617	1838	509	52	463
Tdi_TRINITY_DN18440_c0_g1_i1|m.2171	1049	300	27	268
Tdi_TRINITY_DN18442_c0_g2_i1|m.8054	583	212	14	115
Tdi_TRINITY_DN18444_c0_g1_i1|m.1712	1089	302	31	258
Tdi_TRINITY_DN18450_c0_g1_i1|m.6711	501	182	8	98
Tdi_TRINITY_DN18456_c0_g1_i1|m.6658	676	200	9	162
Tdi_TRINITY_DN18459_c0_g1_i1|m.1782	1237	361	40	291
Tdi_TRINITY_DN18468_c0_g1_i1|m.5021	893	272	22	196
