transcript_id	f1	f2	f3	f4
Tbi_TRINITY_DN53685_c0_g1_i1|m.7860	273	88	8	51
Tbi_TRINITY_DN53691_c0_g1_i1|m.7693	331	102	7	85
Tbi_TRINITY_DN5369_c0_g1_i1|m.9102	257	63	5	59
Tbi_TRINITY_DN53709_c0_g1_i3|m.6752	684	183	17	181
Tbi_TRINITY_DN53734_c0_g1_i1|m.5650	387	140	14	71
Tbi_TRINITY_DN53735_c0_g1_i1|m.4600	754	206	16	182
Tbi_TRINITY_DN53741_c0_g1_i1|m.3959	506	132	13	135
Tbi_TRINITY_DN53744_c0_g1_i1|m.7257	436	154	15	82
Tbi_TRINITY_DN53746_c0_g2_i1|m.4737	405	114	10	86
Tbi_TRINITY_DN53751_c0_g1_i1|m.6091	491	155	17	99
Tbi_TRINITY_DN53773_c0_g1_i1|m.1268	1264	420	35	249
Tbi_TRINITY_DN53785_c0_g1_i1|m.6533	771	240	22	161
Tbi_TRINITY_DN53785_c1_g1_i1|m.7745	626	201	13	132
Tbi_TRINITY_DN53785_c1_g2_i1|m.8981	346	112	12	58
Tbi_TRINITY_DN53788_c0_g1_i1|m.9527	199	58	3	49
Tbi_TRINITY_DN53842_c1_g1_i1|m.8160	421	103	8	113
Tbi_TRINITY_DN53843_c1_g1_i1|m.4903	275	82	3	66
Tbi_TRINITY_DN53859_c0_g1_i2|m.5945	604	182	23	115
Tbi_TRINITY_DN53861_c0_g1_i2|m.5076	527	157	12	120
Tbi_TRINITY_DN53864_c0_g2_i2|m.2960	600	176	19	126
Tbi_TRINITY_DN53881_c2_g1_i3|m.1788	1508	465	40	381
Tbi_TRINITY_DN53897_c0_g1_i1|m.6161	193	59	3	51
Tbi_TRINITY_DN53898_c0_g2_i1|m.7648	574	206	15	90
Tbi_TRINITY_DN53900_c0_g2_i1|m.5409	260	86	11	54
Tbi_TRINITY_DN53900_c0_g2_i1|m.5408	577	182	17	121
Tbi_TRINITY_DN53903_c0_g1_i1|m.340	2445	800	72	562
Tbi_TRINITY_DN53904_c0_g1_i1|m.5554	707	209	23	174
Tbi_TRINITY_DN53910_c0_g1_i1|m.2470	434	116	16	103
Tbi_TRINITY_DN53925_c0_g1_i1|m.9059	220	28	2	86
Tbi_TRINITY_DN53928_c0_g1_i1|m.2908	1235	308	26	351
Tbi_TRINITY_DN53933_c0_g1_i1|m.5496	742	202	21	178
Tbi_TRINITY_DN53965_c0_g2_i1|m.6383	516	151	18	125
Tbi_TRINITY_DN53966_c0_g1_i1|m.8481	201	66	8	34
Tbi_TRINITY_DN53973_c0_g1_i1|m.1136	1173	312	27	273
Tbi_TRINITY_DN53979_c0_g2_i1|m.6104	551	180	9	103
Tbi_TRINITY_DN53991_c0_g1_i2|m.5336	803	199	30	210
Tbi_TRINITY_DN53992_c0_g1_i2|m.6642	747	205	22	184
Tbi_TRINITY_DN53996_c1_g1_i1|m.2486	829	261	23	180
Tbi_TRINITY_DN53998_c0_g1_i1|m.3635	1095	345	22	260
Tbi_TRINITY_DN54000_c0_g1_i2|m.7749	502	129	21	137
Tbi_TRINITY_DN54004_c0_g1_i1|m.812	827	246	26	167
Tbi_TRINITY_DN54004_c0_g2_i1|m.814	825	245	26	167
Tbi_TRINITY_DN54005_c0_g1_i1|m.7759	536	151	17	115
Tbi_TRINITY_DN54015_c0_g1_i1|m.6663	363	121	7	64
Tbi_TRINITY_DN54035_c0_g2_i1|m.7751	271	76	13	51
Tbi_TRINITY_DN54049_c0_g1_i1|m.4950	823	281	15	162
Tbi_TRINITY_DN54050_c0_g1_i1|m.6119	636	232	16	121
Tbi_TRINITY_DN54063_c0_g1_i1|m.5027	727	189	15	161
Tbi_TRINITY_DN54069_c0_g1_i1|m.6469	624	192	17	130
Tbi_TRINITY_DN54078_c0_g1_i1|m.5633	860	239	19	220
Tbi_TRINITY_DN54090_c0_g1_i1|m.6791	546	170	18	106
Tbi_TRINITY_DN54112_c0_g1_i1|m.6299	851	218	30	200
Tbi_TRINITY_DN54134_c0_g1_i1|m.7782	439	131	6	108
Tbi_TRINITY_DN54136_c0_g1_i1|m.4431	705	208	20	159
Tbi_TRINITY_DN54139_c0_g1_i1|m.1098	2379	716	80	500
Tbi_TRINITY_DN54142_c0_g1_i1|m.4305	626	175	14	145
Tbi_TRINITY_DN54145_c0_g1_i1|m.5209	850	255	20	192
Tbi_TRINITY_DN54147_c0_g2_i1|m.5462	808	224	21	192
Tbi_TRINITY_DN54149_c0_g1_i1|m.8274	211	50	7	56
Tbi_TRINITY_DN54160_c0_g1_i1|m.6306	788	224	27	182
Tbi_TRINITY_DN54177_c0_g1_i1|m.3401	1123	309	26	294
Tbi_TRINITY_DN54179_c0_g1_i1|m.4866	1095	281	28	273
Tbi_TRINITY_DN54192_c0_g1_i2|m.1551	1522	489	37	367
Tbi_TRINITY_DN54202_c0_g1_i1|m.3729	800	242	19	193
Tbi_TRINITY_DN54204_c0_g1_i1|m.3630	581	153	8	164
Tbi_TRINITY_DN54255_c0_g1_i1|m.6631	593	169	21	117
Tbi_TRINITY_DN54256_c0_g1_i2|m.2724	635	172	20	154
Tbi_TRINITY_DN54286_c0_g1_i1|m.8287	256	84	3	56
Tbi_TRINITY_DN54288_c0_g1_i1|m.3930	1297	411	44	270
Tbi_TRINITY_DN54298_c0_g1_i1|m.8286	317	77	6	80
Tbi_TRINITY_DN54303_c0_g1_i1|m.5194	712	227	18	150
Tbi_TRINITY_DN54311_c0_g2_i1|m.5635	837	219	20	202
Tbi_TRINITY_DN54312_c0_g1_i1|m.1153	1667	523	23	388
Tbi_TRINITY_DN54315_c0_g1_i1|m.9301	181	79	4	36
Tbi_TRINITY_DN54320_c0_g1_i2|m.4392	1040	316	35	196
Tbi_TRINITY_DN54328_c0_g1_i1|m.1793	1144	365	43	215
Tbi_TRINITY_DN54336_c0_g1_i1|m.4822	420	114	8	112
Tbi_TRINITY_DN54348_c0_g1_i1|m.5384	889	264	16	214
Tbi_TRINITY_DN54352_c0_g1_i1|m.8592	260	74	10	64
Tbi_TRINITY_DN54352_c0_g2_i2|m.5789	710	203	26	168
Tbi_TRINITY_DN54355_c0_g1_i2|m.3227	1463	494	67	274
Tbi_TRINITY_DN54356_c0_g1_i1|m.3414	1106	325	30	243
Tbi_TRINITY_DN54364_c0_g1_i1|m.2877	1382	420	29	353
Tbi_TRINITY_DN54374_c0_g1_i1|m.5190	931	296	30	183
Tbi_TRINITY_DN54375_c0_g1_i2|m.7456	557	134	13	145
Tbi_TRINITY_DN54390_c0_g2_i1|m.2556	873	264	34	185
Tbi_TRINITY_DN54409_c0_g1_i1|m.9342	193	64	9	43
Tbi_TRINITY_DN54409_c0_g2_i1|m.4620	1040	323	35	243
Tbi_TRINITY_DN54415_c0_g2_i2|m.3907	966	306	19	200
Tbi_TRINITY_DN54420_c0_g1_i1|m.1871	1791	516	45	405
Tbi_TRINITY_DN54437_c0_g1_i1|m.4520	1218	370	27	272
Tbi_TRINITY_DN54452_c1_g1_i1|m.4448	1193	380	25	271
Tbi_TRINITY_DN54455_c0_g1_i1|m.1132	255	89	2	50
Tbi_TRINITY_DN54455_c0_g1_i1|m.1131	1445	332	22	421
Tbi_TRINITY_DN54460_c0_g1_i1|m.8344	250	83	13	50
Tbi_TRINITY_DN54461_c0_g1_i1|m.8904	238	49	1	81
Tbi_TRINITY_DN54464_c0_g3_i1|m.7933	357	108	6	78
Tbi_TRINITY_DN54473_c0_g1_i1|m.3562	391	119	19	74
Tbi_TRINITY_DN54475_c0_g1_i1|m.4573	945	291	16	230
Tbi_TRINITY_DN54480_c0_g1_i1|m.9552	206	53	5	54
Tbi_TRINITY_DN54480_c0_g2_i1|m.9127	234	64	5	57
Tbi_TRINITY_DN54481_c1_g2_i1|m.7657	265	77	6	60
Tbi_TRINITY_DN54485_c0_g1_i1|m.7928	381	132	12	81
Tbi_TRINITY_DN54494_c0_g1_i1|m.5623	620	204	17	125
Tbi_TRINITY_DN54496_c0_g1_i1|m.6544	591	183	11	145
Tbi_TRINITY_DN54497_c0_g1_i1|m.5275	927	327	15	183
Tbi_TRINITY_DN54506_c0_g1_i1|m.8213	306	78	8	70
Tbi_TRINITY_DN54519_c1_g1_i2|m.7892	532	150	18	119
Tbi_TRINITY_DN54528_c2_g1_i1|m.6595	364	75	8	108
Tbi_TRINITY_DN54533_c0_g1_i2|m.866	2637	801	82	584
Tbi_TRINITY_DN54542_c0_g1_i6|m.1931	1250	303	36	316
Tbi_TRINITY_DN54544_c0_g1_i2|m.5426	838	225	42	173
Tbi_TRINITY_DN54563_c0_g1_i1|m.3570	669	196	25	157
Tbi_TRINITY_DN54568_c0_g1_i2|m.7752	439	142	7	93
Tbi_TRINITY_DN5457_c0_g1_i1|m.8257	315	94	6	62
Tbi_TRINITY_DN54582_c0_g1_i1|m.5481	1002	255	31	227
Tbi_TRINITY_DN54583_c0_g1_i1|m.164	4094	1195	123	963
Tbi_TRINITY_DN54589_c0_g1_i1|m.2523	1100	326	25	217
Tbi_TRINITY_DN54594_c0_g1_i1|m.7661	353	120	6	64
Tbi_TRINITY_DN54602_c0_g1_i2|m.5370	766	218	26	169
Tbi_TRINITY_DN54606_c0_g1_i1|m.2079	1540	404	34	401
Tbi_TRINITY_DN54609_c0_g1_i1|m.5806	677	187	21	144
Tbi_TRINITY_DN54621_c0_g1_i1|m.4471	621	146	25	153
Tbi_TRINITY_DN54632_c0_g1_i1|m.5171	838	237	17	225
Tbi_TRINITY_DN54634_c0_g2_i1|m.5081	1001	330	31	204
Tbi_TRINITY_DN54636_c0_g1_i1|m.2031	1099	313	16	279
Tbi_TRINITY_DN54637_c0_g1_i2|m.4064	664	168	10	172
Tbi_TRINITY_DN54644_c0_g1_i1|m.4613	892	271	23	197
Tbi_TRINITY_DN54662_c0_g1_i1|m.6458	325	91	4	78
Tbi_TRINITY_DN54663_c0_g1_i4|m.4514	589	165	19	145
Tbi_TRINITY_DN54665_c0_g1_i2|m.3408	1098	302	18	280
Tbi_TRINITY_DN54669_c0_g1_i1|m.7347	590	154	16	155
Tbi_TRINITY_DN54676_c0_g1_i1|m.5695	673	201	18	146
Tbi_TRINITY_DN5467_c0_g1_i1|m.8784	200	54	2	56
Tbi_TRINITY_DN54683_c0_g1_i1|m.7568	570	173	13	132
Tbi_TRINITY_DN54684_c0_g1_i1|m.5219	735	249	15	153
Tbi_TRINITY_DN54688_c0_g1_i1|m.4547	271	84	13	55
Tbi_TRINITY_DN54688_c0_g1_i1|m.4546	647	214	17	139
Tbi_TRINITY_DN54692_c0_g1_i1|m.4360	795	222	22	209
Tbi_TRINITY_DN54694_c0_g1_i1|m.7851	511	143	8	118
Tbi_TRINITY_DN54698_c0_g2_i1|m.4152	907	292	22	201
Tbi_TRINITY_DN54699_c0_g1_i1|m.4592	1113	313	36	263
Tbi_TRINITY_DN54717_c0_g1_i1|m.4062	956	324	17	227
Tbi_TRINITY_DN54723_c0_g1_i1|m.2820	1293	370	33	308
Tbi_TRINITY_DN54728_c0_g1_i1|m.6101	253	86	19	41
Tbi_TRINITY_DN54730_c0_g1_i1|m.5278	828	245	23	182
Tbi_TRINITY_DN54731_c0_g1_i1|m.5556	789	236	29	149
Tbi_TRINITY_DN54732_c0_g1_i2|m.2274	1065	309	23	265
Tbi_TRINITY_DN54742_c0_g1_i1|m.3368	1171	350	37	254
Tbi_TRINITY_DN54744_c0_g1_i1|m.6982	202	63	5	45
Tbi_TRINITY_DN54751_c0_g1_i2|m.4929	987	316	15	242
Tbi_TRINITY_DN54754_c0_g1_i1|m.4589	824	267	22	180
Tbi_TRINITY_DN54760_c0_g1_i1|m.4745	561	180	12	99
Tbi_TRINITY_DN54762_c0_g1_i1|m.3403	667	227	21	129
Tbi_TRINITY_DN54764_c0_g1_i1|m.5243	554	188	9	107
Tbi_TRINITY_DN54764_c0_g2_i2|m.2744	550	187	5	113
Tbi_TRINITY_DN54766_c0_g2_i1|m.6436	397	115	9	94
Tbi_TRINITY_DN54766_c0_g3_i2|m.7490	397	115	9	94
Tbi_TRINITY_DN54770_c0_g1_i1|m.8142	305	76	9	75
Tbi_TRINITY_DN54778_c0_g1_i1|m.7664	509	161	13	118
Tbi_TRINITY_DN54790_c0_g1_i1|m.4691	731	212	26	189
Tbi_TRINITY_DN54802_c0_g1_i1|m.6782	464	158	11	105
Tbi_TRINITY_DN54802_c0_g2_i1|m.5797	269	69	5	74
Tbi_TRINITY_DN54802_c0_g3_i1|m.6188	269	69	5	74
Tbi_TRINITY_DN54805_c0_g1_i2|m.2666	1069	294	31	256
Tbi_TRINITY_DN54816_c0_g1_i1|m.2938	1495	440	36	366
Tbi_TRINITY_DN54824_c0_g2_i1|m.7615	430	163	14	71
Tbi_TRINITY_DN54824_c0_g3_i1|m.6678	283	111	8	45
Tbi_TRINITY_DN54834_c0_g1_i1|m.2808	846	242	20	212
Tbi_TRINITY_DN54836_c0_g1_i1|m.8668	259	74	2	70
Tbi_TRINITY_DN54836_c0_g2_i1|m.8163	245	77	3	59
Tbi_TRINITY_DN54856_c0_g1_i1|m.3248	1316	398	51	254
Tbi_TRINITY_DN54858_c0_g1_i1|m.1997	1645	501	35	378
Tbi_TRINITY_DN54868_c0_g1_i1|m.1026	1135	378	31	235
Tbi_TRINITY_DN54871_c0_g2_i1|m.3871	903	301	23	234
Tbi_TRINITY_DN54873_c0_g1_i1|m.3013	1312	372	41	327
Tbi_TRINITY_DN54876_c0_g1_i1|m.4156	800	254	18	173
Tbi_TRINITY_DN54883_c0_g1_i1|m.6449	650	188	16	151
Tbi_TRINITY_DN54884_c0_g1_i1|m.7081	306	100	11	66
Tbi_TRINITY_DN54888_c1_g1_i1|m.3047	1225	363	41	264
Tbi_TRINITY_DN54898_c0_g1_i1|m.4188	661	214	16	141
Tbi_TRINITY_DN54904_c0_g1_i2|m.6350	646	195	14	171
Tbi_TRINITY_DN54911_c0_g1_i1|m.970	1039	300	29	234
Tbi_TRINITY_DN54928_c0_g1_i1|m.4458	719	237	16	165
Tbi_TRINITY_DN54935_c0_g1_i1|m.7513	564	149	17	128
Tbi_TRINITY_DN54941_c0_g1_i1|m.4205	849	254	17	203
Tbi_TRINITY_DN54942_c0_g1_i1|m.7092	600	168	20	124
Tbi_TRINITY_DN54950_c0_g1_i3|m.4217	1148	368	28	256
Tbi_TRINITY_DN54977_c0_g1_i1|m.5234	894	272	23	230
Tbi_TRINITY_DN55007_c0_g1_i1|m.4467	1117	308	32	277
Tbi_TRINITY_DN55013_c0_g2_i1|m.5025	974	304	19	245
Tbi_TRINITY_DN55024_c0_g1_i2|m.3040	1570	482	31	353
Tbi_TRINITY_DN55043_c0_g1_i5|m.4314	422	146	15	80
Tbi_TRINITY_DN55046_c0_g1_i2|m.5126	228	69	3	51
Tbi_TRINITY_DN55053_c0_g1_i1|m.5151	478	145	11	98
Tbi_TRINITY_DN55055_c0_g2_i1|m.6526	786	311	14	125
Tbi_TRINITY_DN55059_c0_g1_i1|m.7270	585	165	18	141
Tbi_TRINITY_DN55061_c0_g1_i1|m.5337	974	310	26	214
Tbi_TRINITY_DN55064_c0_g1_i1|m.8184	246	84	11	43
Tbi_TRINITY_DN55065_c0_g1_i1|m.4367	961	237	49	241
Tbi_TRINITY_DN55066_c0_g1_i1|m.8591	204	74	10	36
Tbi_TRINITY_DN55073_c0_g1_i1|m.918	2357	712	84	507
Tbi_TRINITY_DN55079_c0_g1_i1|m.8821	340	66	2	117
Tbi_TRINITY_DN55085_c0_g1_i1|m.6830	460	125	13	116
Tbi_TRINITY_DN55087_c0_g1_i2|m.2173	310	98	4	65
Tbi_TRINITY_DN55091_c0_g1_i1|m.5264	1028	305	34	235
Tbi_TRINITY_DN55093_c0_g1_i1|m.8182	415	147	11	90
Tbi_TRINITY_DN55094_c0_g1_i1|m.7151	447	132	20	97
Tbi_TRINITY_DN55096_c0_g1_i1|m.2549	230	55	6	51
Tbi_TRINITY_DN55096_c0_g1_i1|m.2548	1233	408	12	312
Tbi_TRINITY_DN55098_c0_g1_i1|m.5776	550	164	15	126
Tbi_TRINITY_DN55108_c0_g1_i2|m.1889	1306	445	27	244
Tbi_TRINITY_DN55109_c0_g1_i1|m.3645	984	296	52	207
Tbi_TRINITY_DN55112_c0_g1_i1|m.7580	495	128	18	124
Tbi_TRINITY_DN55123_c0_g1_i1|m.5992	728	133	12	237
Tbi_TRINITY_DN55123_c0_g1_i1|m.5993	487	119	13	185
Tbi_TRINITY_DN55124_c0_g1_i2|m.7859	287	93	10	57
Tbi_TRINITY_DN55125_c0_g1_i1|m.4480	401	105	9	106
Tbi_TRINITY_DN55129_c0_g1_i1|m.1119	2141	645	49	507
Tbi_TRINITY_DN55134_c0_g1_i1|m.4317	906	277	23	231
Tbi_TRINITY_DN55137_c0_g1_i1|m.5153	949	245	31	209
Tbi_TRINITY_DN55138_c0_g1_i1|m.3779	1290	351	39	294
Tbi_TRINITY_DN55145_c0_g2_i4|m.8319	429	138	10	77
Tbi_TRINITY_DN55152_c0_g1_i2|m.1868	1173	350	33	250
Tbi_TRINITY_DN55154_c0_g1_i1|m.6370	640	235	8	152
Tbi_TRINITY_DN55157_c0_g1_i1|m.1018	1459	398	24	375
Tbi_TRINITY_DN55159_c0_g1_i1|m.2376	1042	275	34	275
Tbi_TRINITY_DN55163_c0_g1_i2|m.3039	908	292	27	189
Tbi_TRINITY_DN55174_c0_g1_i1|m.5044	880	238	16	228
Tbi_TRINITY_DN55195_c0_g1_i5|m.7455	476	108	17	119
Tbi_TRINITY_DN55197_c0_g1_i1|m.7194	599	190	15	132
Tbi_TRINITY_DN55198_c0_g1_i1|m.7774	353	115	10	65
Tbi_TRINITY_DN55204_c0_g1_i1|m.2406	488	154	12	102
Tbi_TRINITY_DN55225_c0_g1_i1|m.2710	1575	503	39	364
Tbi_TRINITY_DN55232_c0_g1_i1|m.383	2938	1016	65	559
Tbi_TRINITY_DN55234_c0_g1_i1|m.6778	280	64	0	67
Tbi_TRINITY_DN55242_c0_g1_i1|m.1592	760	197	22	185
Tbi_TRINITY_DN55242_c0_g1_i1|m.1593	394	96	17	96
Tbi_TRINITY_DN55248_c0_g1_i1|m.2596	824	329	14	117
Tbi_TRINITY_DN55255_c0_g1_i3|m.4909	761	212	8	210
Tbi_TRINITY_DN55263_c0_g1_i1|m.7974	589	160	19	123
Tbi_TRINITY_DN55266_c0_g1_i2|m.3092	1370	476	47	252
Tbi_TRINITY_DN55273_c0_g1_i1|m.2198	709	214	16	162
Tbi_TRINITY_DN55277_c0_g1_i1|m.6309	486	163	7	106
Tbi_TRINITY_DN55278_c0_g1_i1|m.8263	391	129	9	77
Tbi_TRINITY_DN55280_c0_g1_i1|m.8118	282	66	7	68
Tbi_TRINITY_DN55289_c0_g1_i1|m.5165	859	278	13	182
Tbi_TRINITY_DN55304_c0_g1_i1|m.1808	653	213	15	121
Tbi_TRINITY_DN55306_c0_g1_i1|m.6236	811	246	20	186
Tbi_TRINITY_DN55307_c0_g1_i1|m.5016	657	241	26	132
Tbi_TRINITY_DN55308_c0_g1_i1|m.3847	469	138	13	118
Tbi_TRINITY_DN55313_c0_g1_i1|m.8680	275	88	7	56
Tbi_TRINITY_DN55315_c0_g1_i2|m.2409	400	126	10	73
Tbi_TRINITY_DN55324_c0_g1_i1|m.4720	646	213	13	136
Tbi_TRINITY_DN55325_c0_g1_i1|m.267	3006	906	56	712
Tbi_TRINITY_DN55330_c0_g1_i1|m.4078	415	134	10	119
Tbi_TRINITY_DN55344_c0_g1_i1|m.2281	1294	374	33	285
Tbi_TRINITY_DN55354_c0_g1_i2|m.4303	335	91	4	86
Tbi_TRINITY_DN55368_c0_g1_i1|m.1974	1069	315	58	211
Tbi_TRINITY_DN55370_c0_g1_i1|m.2785	704	196	31	170
Tbi_TRINITY_DN55372_c0_g1_i1|m.5060	752	257	14	138
Tbi_TRINITY_DN55394_c0_g2_i1|m.5292	774	223	11	189
Tbi_TRINITY_DN55400_c0_g13_i1|m.9362	244	45	2	81
Tbi_TRINITY_DN55400_c0_g14_i1|m.8579	280	42	3	101
Tbi_TRINITY_DN55400_c0_g15_i1|m.9359	244	43	2	83
Tbi_TRINITY_DN55400_c0_g1_i1|m.9260	270	49	2	90
Tbi_TRINITY_DN55400_c0_g2_i1|m.9374	244	44	2	82
Tbi_TRINITY_DN55400_c0_g4_i1|m.9324	254	46	2	85
Tbi_TRINITY_DN55400_c0_g5_i1|m.8953	355	65	3	117
Tbi_TRINITY_DN55400_c0_g6_i1|m.9330	251	47	2	84
Tbi_TRINITY_DN55400_c0_g7_i1|m.9297	262	46	2	89
Tbi_TRINITY_DN55400_c0_g8_i1|m.9288	264	46	3	89
Tbi_TRINITY_DN55400_c0_g9_i1|m.9353	246	44	2	83
Tbi_TRINITY_DN55408_c0_g1_i2|m.6367	802	247	31	180
Tbi_TRINITY_DN55412_c0_g1_i1|m.4363	458	109	17	127
Tbi_TRINITY_DN55414_c0_g1_i4|m.9543	214	46	4	57
Tbi_TRINITY_DN55421_c0_g2_i1|m.8316	512	101	7	154
Tbi_TRINITY_DN55429_c0_g1_i1|m.3048	256	78	8	69
Tbi_TRINITY_DN55449_c0_g2_i2|m.3460	392	104	14	90
Tbi_TRINITY_DN55449_c0_g2_i2|m.3459	645	183	12	159
Tbi_TRINITY_DN55452_c0_g1_i1|m.9367	214	42	6	65
Tbi_TRINITY_DN55453_c0_g1_i1|m.7861	392	109	3	93
Tbi_TRINITY_DN55460_c0_g1_i1|m.7734	332	93	5	77
Tbi_TRINITY_DN55471_c0_g1_i1|m.1367	1897	551	42	441
Tbi_TRINITY_DN5547_c0_g1_i1|m.8463	459	132	22	104
Tbi_TRINITY_DN55480_c0_g1_i2|m.5497	740	255	32	134
Tbi_TRINITY_DN55489_c0_g1_i1|m.5573	726	170	27	172
Tbi_TRINITY_DN55503_c0_g1_i1|m.7144	519	172	10	130
Tbi_TRINITY_DN55513_c0_g3_i1|m.5273	799	275	32	160
Tbi_TRINITY_DN55514_c0_g1_i1|m.365	3532	1158	102	665
Tbi_TRINITY_DN55516_c0_g1_i1|m.7003	407	128	18	74
Tbi_TRINITY_DN55518_c0_g1_i3|m.4915	1076	334	32	235
Tbi_TRINITY_DN55519_c0_g2_i1|m.632	1475	409	40	326
Tbi_TRINITY_DN55549_c0_g1_i1|m.5178	456	135	14	100
Tbi_TRINITY_DN5556_c0_g1_i1|m.6842	279	82	8	63
Tbi_TRINITY_DN55573_c1_g1_i1|m.5622	518	172	17	115
Tbi_TRINITY_DN55575_c0_g1_i2|m.3323	1194	324	28	311
Tbi_TRINITY_DN55576_c0_g1_i1|m.7243	581	207	13	111
Tbi_TRINITY_DN55576_c0_g2_i2|m.467	595	205	33	91
Tbi_TRINITY_DN55576_c0_g2_i2|m.466	738	248	30	139
Tbi_TRINITY_DN55576_c0_g2_i2|m.468	488	176	11	90
Tbi_TRINITY_DN55576_c0_g2_i2|m.465	772	276	34	139
Tbi_TRINITY_DN55578_c0_g1_i1|m.6808	302	100	8	58
Tbi_TRINITY_DN55585_c0_g1_i1|m.1192	1998	619	73	394
Tbi_TRINITY_DN55590_c0_g1_i1|m.5244	776	217	34	179
Tbi_TRINITY_DN55591_c0_g1_i1|m.6753	622	212	9	126
Tbi_TRINITY_DN55592_c0_g1_i1|m.5981	950	281	39	209
Tbi_TRINITY_DN55595_c0_g1_i1|m.6298	818	271	22	164
Tbi_TRINITY_DN55601_c0_g1_i2|m.9371	246	20	0	103
Tbi_TRINITY_DN55608_c0_g1_i1|m.8231	450	161	7	81
Tbi_TRINITY_DN55610_c0_g1_i1|m.7129	483	130	20	123
Tbi_TRINITY_DN55621_c0_g1_i1|m.2519	976	323	23	178
Tbi_TRINITY_DN55623_c0_g1_i2|m.8060	549	150	17	145
Tbi_TRINITY_DN55642_c0_g1_i1|m.1957	1796	529	45	408
Tbi_TRINITY_DN55644_c0_g1_i1|m.7658	369	98	17	77
Tbi_TRINITY_DN55646_c0_g1_i3|m.3792	391	155	6	63
Tbi_TRINITY_DN55666_c0_g1_i1|m.6655	301	104	8	64
Tbi_TRINITY_DN55668_c0_g1_i2|m.6931	581	161	27	128
Tbi_TRINITY_DN55669_c0_g1_i2|m.5946	276	72	7	65
Tbi_TRINITY_DN55705_c0_g1_i1|m.324	2298	672	68	508
Tbi_TRINITY_DN55713_c0_g1_i1|m.6036	887	308	28	175
Tbi_TRINITY_DN55714_c0_g1_i1|m.3453	361	103	10	93
Tbi_TRINITY_DN55728_c0_g1_i1|m.417	1743	535	50	363
Tbi_TRINITY_DN5572_c0_g1_i1|m.4050	1025	279	46	255
Tbi_TRINITY_DN55737_c0_g1_i1|m.4274	783	262	19	142
Tbi_TRINITY_DN55741_c0_g1_i3|m.8266	494	189	1	105
Tbi_TRINITY_DN55749_c0_g1_i5|m.3787	1069	301	33	253
Tbi_TRINITY_DN55750_c0_g2_i6|m.9166	266	90	9	85
Tbi_TRINITY_DN55759_c0_g1_i3|m.2976	1172	404	21	221
Tbi_TRINITY_DN55763_c0_g2_i3|m.3737	1282	354	41	300
Tbi_TRINITY_DN55764_c0_g2_i3|m.8079	487	103	17	140
Tbi_TRINITY_DN55776_c0_g1_i1|m.2731	608	158	6	164
Tbi_TRINITY_DN55776_c0_g1_i1|m.2732	211	56	3	57
Tbi_TRINITY_DN55783_c0_g1_i1|m.2560	1026	342	35	226
Tbi_TRINITY_DN55786_c1_g2_i1|m.2015	1201	330	56	270
Tbi_TRINITY_DN55787_c0_g1_i1|m.8643	216	45	0	78
Tbi_TRINITY_DN55796_c0_g1_i1|m.7981	580	143	17	148
Tbi_TRINITY_DN55797_c0_g1_i1|m.7023	508	152	21	99
Tbi_TRINITY_DN55801_c0_g1_i2|m.7019	613	210	18	119
Tbi_TRINITY_DN55803_c0_g1_i2|m.7274	487	169	19	90
Tbi_TRINITY_DN55807_c0_g1_i1|m.1772	682	203	17	160
Tbi_TRINITY_DN55809_c0_g1_i1|m.8883	322	106	10	72
Tbi_TRINITY_DN55809_c0_g2_i1|m.6821	322	106	10	72
Tbi_TRINITY_DN55826_c0_g1_i1|m.6799	529	140	20	127
Tbi_TRINITY_DN55828_c1_g1_i2|m.3602	648	219	13	146
Tbi_TRINITY_DN55839_c0_g1_i1|m.3282	1298	335	22	328
Tbi_TRINITY_DN55846_c0_g1_i1|m.7594	267	72	9	72
Tbi_TRINITY_DN55852_c0_g1_i1|m.6347	749	268	21	159
Tbi_TRINITY_DN55857_c1_g1_i3|m.4253	1065	306	21	231
Tbi_TRINITY_DN55864_c0_g1_i1|m.113	3430	771	74	1059
Tbi_TRINITY_DN55891_c0_g1_i1|m.4232	536	144	8	134
Tbi_TRINITY_DN55895_c0_g1_i1|m.6572	630	167	18	145
Tbi_TRINITY_DN55902_c0_g1_i3|m.651	2558	686	37	706
Tbi_TRINITY_DN55919_c0_g1_i2|m.4184	967	302	20	253
Tbi_TRINITY_DN55924_c0_g1_i1|m.7275	367	103	7	87
Tbi_TRINITY_DN55944_c0_g1_i2|m.5885	527	155	12	107
Tbi_TRINITY_DN55948_c0_g1_i1|m.2678	1291	346	44	299
Tbi_TRINITY_DN55949_c0_g1_i2|m.7492	474	159	10	101
Tbi_TRINITY_DN55950_c0_g1_i1|m.5169	909	291	17	199
Tbi_TRINITY_DN55951_c0_g1_i1|m.2797	1186	398	56	229
Tbi_TRINITY_DN55959_c0_g1_i1|m.3668	736	240	19	166
Tbi_TRINITY_DN55959_c0_g2_i1|m.5696	406	143	20	73
Tbi_TRINITY_DN55961_c0_g1_i1|m.6451	826	321	7	193
Tbi_TRINITY_DN55968_c0_g1_i2|m.4858	873	267	14	196
Tbi_TRINITY_DN55976_c0_g1_i1|m.7036	384	127	8	84
Tbi_TRINITY_DN55983_c0_g1_i1|m.7241	457	167	15	84
